Unnamed: 0,이미지 이름,text_rate,title_rate,part_1,part_2,part_3,part_4,part_5,part_6,part_7,part_8,part_9,part_10,part_11,part_12
1488,테이킹 우드스탁.jpg,0.569149085794655,0.287102672292546,0,0,0,0,0,0,1,1,1,1,1,1
1489,토너먼트.jpg,0.221556970983723,0.0597027600849257,0,0,0,1,1,1,1,1,1,0,0,0
1490,토니 에드만.jpg,0.147848329448329,0.044969696969697,1,1,1,0,0,0,0,0,0,0,0,0
1491,토르- 다크 월드.jpg,0.21694881476779,0.0719465007809949,1,1,1,0,1,1,0,0,0,0,0,0
1492,토르- 라그나로크.jpg,0.135033292995879,0.0493293719851516,1,1,1,0,0,0,0,0,0,0,0,0
1493,토르- 러브 앤 썬더.jpg,0.104224178737101,0.0508744359241377,0,1,0,0,0,0,0,0,0,0,0,0
1494,토르- 천둥의 신.jpg,0.171015712682379,0.0601501122334456,0,1,0,0,1,0,0,0,0,0,0,0
1495,토리와 로키타.jpg,0.485261021693492,0.397436494051784,1,1,1,1,1,1,1,1,1,1,1,1
1496,토일렛.jpg,0.172430934441846,0.060275396206807,0,0,0,0,0,0,0,0,0,1,1,0
1497,톨스토이의 마지막 인생.jpg,0.206966305583817,0.0833443054641211,0,0,0,0,0,0,1,1,1,0,0,0
1498,톰보이.jpg,0.472825752274318,0.202832750174948,0,0,0,0,0,0,1,1,1,1,1,1
1499,톱스타.jpg,0.201751141420563,0.0612188637808473,1,1,1,0,0,0,0,0,0,0,0,0
1500,투 마더스.jpg,0.286437180287741,0.0440887690824512,1,1,1,0,0,0,0,0,0,0,0,0
1501,투모로우랜드.jpg,0.223605905205905,0.0601345765345765,1,1,1,0,0,0,0,0,0,0,0,0
1502,투어리스트.jpg,0.208013781223084,0.0551722652885444,0,1,1,0,1,1,0,0,0,0,0,0
1503,투혼.jpg,0.25865664160401,0.132352309344791,0,1,1,0,1,1,0,0,0,0,0,0
1504,툴리.jpg,0.206599298245614,0.0328512280701754,1,0,0,1,0,0,0,0,0,0,0,0
1505,툼레이더.jpg,0.218496160005648,0.0724873150207485,1,1,1,0,0,0,0,0,0,0,0,0
1506,툼스톤.jpg,0.303140362572728,0.0852934957416185,0,0,0,1,1,0,1,1,0,0,0,0
1507,튤립 피버.jpg,0.170155071735179,0.0370532503190379,0,1,1,0,0,0,0,0,0,0,0,0
1508,트랜스포머 3.jpg,0.19205948372615,0.0741792929292929,1,1,1,0,1,0,0,0,0,0,0,0
1509,트랜스포머- 비스트의 서막.jpg,0.1345555965711,0.0616873795168369,1,1,1,0,0,0,0,0,0,0,0,0
1510,트랜스포머- 사라진 시대.jpg,0.1993875,0.0406,1,1,1,0,1,0,0,0,0,0,0,0
1511,트랜스포머- 최후의 기사.jpg,0.0408415910676902,0.0190258199581298,1,1,0,0,0,0,0,0,0,0,0,0
1512,트랜스포터- 리퓰드.jpg,0.217742848924492,0.091141108821992,0,0,0,0,0,0,1,1,1,0,0,0
1513,트럼보.jpg,0.190578399378399,0.0434032634032634,0,0,0,0,0,0,0,0,0,1,1,1
1514,트레이서.jpg,0.267548985879453,0.0424927456418813,1,1,0,0,0,0,0,0,0,0,0,0
1515,트루스.jpg,0.185407407407407,0.0413333333333333,1,1,1,0,0,0,0,0,0,0,0,0
1516,트리 오브 라이프.jpg,0.347663132488578,0.0804016895095251,0,1,0,0,1,0,0,0,0,0,0,0
1517,트리플 엑스 리턴즈.jpg,0.183099098906312,0.0945811332060068,1,1,1,0,0,0,0,0,0,0,0,0
1518,트립 투 스페인.jpg,0.1225341421683,0.0323179343599316,1,1,1,0,0,0,0,0,0,0,0,0
1519,트립 투 이탈리아.jpg,0.113162316005918,0.0175292760600818,0,1,0,0,0,0,0,0,0,0,0,0
1520,특별시민.jpg,0.121021754385965,0.0333389473684211,1,1,1,0,0,0,0,0,0,0,0,0
1521,특수본.jpg,0.245738875979,0.0815775884327395,1,1,1,0,0,0,0,0,0,0,0,0
1522,티처스 라운지.jpg,0.163755789473684,0.0961508771929825,0,0,0,0,0,0,0,0,1,0,1,1
1523,"틱, 틱... 붐!.jpg",0.308841245779093,0.0333965188268709,0,0,0,0,0,0,1,0,0,1,0,0
1524,파가니니- 악마의 바이올리니스트.jpg,0.282270776132101,0.18070304342782,1,1,1,1,1,1,0,0,0,0,0,0
1525,파괴된 사나이.jpg,0.532747805376882,0.341381760390982,1,1,1,1,1,1,0,0,0,0,0,0
1526,파괴자들.jpg,0.238867818513836,0.0862541759040412,1,1,1,1,1,1,0,0,0,0,0,0
1527,파더 앤 도터.jpg,0.186026480102309,0.0523082324030191,0,0,0,1,1,1,1,1,1,0,0,0
1528,파도가 지나간 자리.jpg,0.109713345457695,0.0534909500303109,0,0,0,0,0,0,0,0,0,1,1,1
1529,파라다이스 하이웨이.jpg,0.234778785764131,0.0900851360781577,0,0,0,1,1,0,1,1,0,0,0,0
1530,파리 폴리.jpg,0.245347666085609,0.0670714700755375,1,1,1,0,0,0,0,0,0,0,0,0
1531,"파리, 13구.jpg",0.210915699287792,0.153931339977852,1,1,0,0,0,0,1,0,0,1,0,0
1532,파리로 가는 길.jpg,0.155026168088817,0.0458273403912507,0,0,0,0,0,0,0,0,0,1,1,1
1533,파벨만스.jpg,0.144305827505828,0.03884662004662,1,1,1,0,0,0,0,0,0,0,0,0
1534,파비안느에 관한 진실.jpg,0.142262043512044,0.0246173271173271,0,0,0,0,0,0,0,0,0,1,1,1
1535,파수꾼.jpg,0.288428220070998,0.0837442601499933,0,0,0,0,0,0,0,0,0,1,1,1
1536,파운더.jpg,0.266977844980606,0.0561210896546474,1,1,1,1,1,1,0,0,0,0,0,0
1537,파워레인져스- 더 비기닝.jpg,0.215982456140351,0.0867587719298246,1,1,1,0,0,0,0,0,0,0,0,0
1538,파이널 포트레이트.jpg,0.0819567987567988,0.0210153846153846,1,1,1,0,0,0,0,0,0,0,0,0
1539,파이브 피트.jpg,0.124487720714771,0.0339864877510153,0,1,0,1,1,1,0,0,0,0,0,0
1540,파이터.jpg,0.362501291989664,0.0806373815676141,0,0,0,0,0,0,1,1,1,1,1,1
1541,파티마의 기적.jpg,0.165846089835827,0.0424573386728614,1,1,1,0,0,0,0,0,0,0,0,0
1542,파파로티.jpg,0.50716827783745,0.204577157178661,1,1,1,1,1,1,0,0,0,0,0,0
1543,파퍼씨네 펭귄들.jpg,0.253698271761535,0.121135246551451,0,0,0,0,0,0,0,0,0,1,1,1
1544,판도라.jpg,0.21851120705182,0.0752663781312248,1,1,1,0,0,0,0,0,0,0,0,0
1545,판소리 복서.jpg,0.690764387691762,0.0581395977567118,1,1,1,0,0,0,0,0,0,0,0,0
1546,판타스틱 4.jpg,0.221056973446765,0.088469536822205,1,1,1,0,0,0,0,0,0,0,0,0
1547,패딩턴 2.jpg,0.197393010316895,0.0607270796447237,0,0,0,0,0,0,0,0,0,1,1,1
1548,패딩턴.jpg,0.278847118732583,0.077405348754515,1,1,1,1,1,1,0,0,0,0,0,0
1549,패션왕.jpg,0.399885329344688,0.0667436911652496,1,1,1,0,0,0,0,0,0,0,0,0
1550,패스트 라이브즈.jpg,0.255252214452214,0.132720435120435,1,1,1,0,0,0,0,0,0,0,0,0
1551,패터슨.jpg,0.10662128982129,0.022188344988345,0,1,0,0,0,0,0,0,0,0,0,0
1552,패트리어트 데이.jpg,0.337987349379328,0.0567936900259111,1,1,1,0,1,0,0,0,0,0,0,0
1553,팬텀 스레드.jpg,0.142026689046718,0.0349855322986735,1,1,1,0,0,0,0,0,0,0,0,0
1554,퍼스널 쇼퍼.jpg,0.120905050505051,0.0262203574203574,1,1,1,0,0,0,0,0,0,0,0,0
1555,퍼스트 리폼드.jpg,0.21012350877193,0.0662375438596491,1,1,1,1,1,1,0,0,0,0,0,0
1556,퍼스트 어벤져.jpg,0.214864466961115,0.125705378020265,0,0,0,1,1,1,1,1,1,0,0,0
1557,퍼스트 카우.jpg,0.222373333333333,0.100597894736842,0,0,0,1,1,1,0,1,0,0,0,0
1558,퍼시픽 림- 업라이징.jpg,0.159403930131004,0.0509639737991266,1,1,1,0,0,0,0,0,0,0,0,0
1559,퍼시픽 림.jpg,0.239838911728805,0.0692319583382811,1,1,1,0,0,0,0,0,0,0,0,0
1560,퍼펙트 게임.jpg,0.363869982547993,0.226010034904014,0,0,0,0,0,0,1,1,1,1,1,1
1561,퍼펙트.jpg,0.234720600177888,0.0401152403418539,1,1,1,0,0,0,0,0,0,0,0,0
1562,페르시아어 수업.jpg,0.424372335583865,0.0307506503158677,0,0,0,0,0,0,0,0,0,0,1,1
1563,페르시아의 왕자- 시간의 모래.jpg,0.349916386518404,0.127026980432721,0,0,0,1,1,1,0,0,0,0,0,0
1564,페스티발.jpg,0.22420985916058,0.124507904416926,0,0,0,1,1,1,1,1,1,0,0,0
1565,페어러브.jpg,0.202399719495091,0.0544880785413745,0,1,1,0,0,0,0,0,0,0,0,0
1566,페이스 오브 러브.jpg,0.290223153345944,0.0648738095051209,1,1,1,1,1,1,0,0,0,0,0,0
1567,페이스메이커.jpg,0.461483792685041,0.113451204714855,1,1,1,0,0,0,0,0,0,0,0,0
1568,페인 앤 글로리.jpg,0.226814012348664,0.0462980291060641,1,1,1,0,1,0,0,0,0,0,0,0
1569,포드 V 페라리.jpg,0.115211060644158,0.0389094858255627,0,0,0,0,1,1,0,0,0,0,0,0
1570,폭스캐처.jpg,0.172007459207459,0.0487042735042735,0,1,1,0,0,0,0,0,0,0,0,0
1571,폭풍의 언덕.jpg,0.345204723730713,0.15121799844841,1,1,1,1,1,1,0,0,0,0,0,0
1572,폭풍전야.jpg,0.380184005661713,0.14858457183298,1,1,1,0,0,0,0,0,0,0,0,0
1573,폴리스 스토리 2014.jpg,0.254945175438596,0.166013157894737,1,1,1,1,1,1,0,0,0,0,0,0
1574,폼페이- 최후의 날.jpg,0.241291062356111,0.0782683593603715,1,1,1,1,1,1,0,0,0,0,0,0
1575,표적.jpg,0.244758572428271,0.131907627711687,0,1,1,0,1,1,0,0,0,0,0,0
1576,푸른소금.jpg,0.54289616463985,0.446101028999065,1,1,0,1,1,1,1,1,1,0,0,0
1577,풀타임.jpg,0.192916245536015,0.0139128091098983,0,1,0,0,0,0,0,0,0,0,0,0
1578,풍산개.jpg,0.277637485970819,0.081246492704826,0,1,1,0,1,1,0,0,0,0,0,0
1579,퓨리.jpg,0.150587290502793,0.0673987430167598,0,0,0,0,0,0,1,1,1,1,1,1
1580,프라미스드 랜드.jpg,0.331808159840783,0.0747302491658699,1,1,1,0,0,0,0,0,0,0,0,0
1581,프란시스 하.jpg,0.0961175760710284,0.0214964227221791,1,1,0,0,0,0,0,0,0,0,0,0
1582,프란치스코.jpg,0.218138981805073,0.0451122055584295,0,0,0,0,1,1,0,0,0,0,0,0
1583,프랑스.jpg,0.10533799860042,0.0314779566130161,0,1,1,0,0,0,0,0,0,0,0,0
1584,프랑스여자.jpg,0.0822770280750737,0.0188723437257639,0,1,1,0,0,0,0,0,0,0,0,0
1585,프랑켄슈타인- 불멸의 영웅.jpg,0.179425853869434,0.0400242109814094,1,1,1,0,0,0,0,0,0,0,0,0
1586,프레데터스.jpg,0.285837742504409,0.0575485008818342,1,1,1,0,0,0,0,0,0,0,0,0
1587,프렌즈 위드 베네핏.jpg,0.276511542383364,0.0612473463383648,1,1,1,0,0,0,0,0,0,0,0,0
1588,프로페서 앤 매드맨.jpg,0.109743104118104,0.0395901320901321,0,0,0,1,1,0,0,0,0,0,0,0
1589,프롬 파리 위드 러브.jpg,0.38419440042261,0.214220813523508,1,1,1,1,1,1,0,0,0,0,0,0
1590,프리 가이.jpg,0.150337161783572,0.0166147096428054,0,1,0,0,0,0,0,0,0,0,0,0
1591,프리스트.jpg,0.267365266566775,0.0564821886026391,1,1,1,1,1,0,0,0,0,0,0,0
1592,플라이트.jpg,0.269065541057452,0.0288949163907034,0,0,0,1,1,0,0,0,0,0,0,0
1593,플래시.jpg,0.0464550977864089,0.0283720573575646,1,1,0,0,0,0,0,0,0,0,0,0
1594,플랜 75.jpg,0.157368691375851,0.0411782597505908,0,0,1,0,0,1,0,0,0,0,0,0
1595,플랜맨.jpg,0.206198596491228,0.117404210526316,0,1,1,0,1,1,0,0,0,0,0,0
1596,플레이.jpg,0.470187991021324,0.322232744107744,1,1,1,1,1,1,0,0,0,0,0,0
1597,플레인.jpg,0.154497354497355,0.0527941394136204,1,1,1,0,0,0,0,0,0,0,0,0
1598,플로라 앤 썬.jpg,0.294743876836949,0.102207137858642,1,1,1,1,1,1,0,0,0,0,0,0
1599,플로렌스.jpg,0.268933570226514,0.0586932174667675,1,1,1,0,0,0,0,0,0,0,0,0
1600,플립.jpg,0.204959964578049,0.0460950914943239,0,1,0,0,0,0,0,0,0,0,0,0
1601,피그.jpg,0.166405841325196,0.0272340889276373,0,1,0,0,0,0,0,0,0,0,0,0
1602,피끓는 청춘.jpg,0.27768876482903,0.177772505233775,1,1,1,1,1,1,0,0,0,0,0,0
1603,피는 물보다 진하다.jpg,0.138921436289163,0.13639643694537,1,1,0,1,1,0,0,0,0,0,0,0
1604,피닉스.jpg,0.114365290412876,0.0317277816655004,0,1,0,0,0,0,0,0,0,0,0,0
1605,피라냐.jpg,0.289452633393673,0.0616033100594776,1,1,1,1,1,1,0,0,0,0,0,0
1606,피막.jpg,0.368247563352827,0.0601481481481481,0,0,0,1,1,1,0,0,0,0,0,0
1607,피아니스트의 전설.jpg,0.128190670207477,0.0368036103330221,0,0,0,0,0,0,1,1,1,1,1,1
1608,피에타.jpg,0.172034015367349,0.0539204005870673,1,1,1,1,1,1,0,0,0,0,0,0
1609,피치 퍼펙트.jpg,0.626238456241847,0.258028296696643,0,0,0,1,1,1,1,1,1,1,1,1
1610,피케이- 별에서 온 얼간이.jpg,0.913452288595811,0.338262218774244,0,0,0,1,1,0,1,1,0,1,1,0
1611,픽셀.jpg,0.107927731387447,0.0598974397552597,0,0,0,0,0,0,0,0,0,1,1,1
1612,필로미나의 기적.jpg,0.295176066537013,0.0613332229900277,1,1,1,0,0,0,0,0,0,0,0,0
1613,필립모리스.jpg,0.314126606796972,0.0768550801197394,1,1,1,0,0,0,0,0,0,0,0,0
1614,하늘을 걷는 남자.jpg,0.240195387976958,0.0632347364429276,1,1,1,0,1,0,0,0,0,0,0,0
1615,하드코어 헨리.jpg,0.302604045030751,0.123620028438785,0,0,0,1,1,1,1,1,1,0,0,0
1616,하모니.jpg,0.302517223105458,0.112252252252252,0,1,1,0,1,1,0,0,0,0,0,0
1617,하얀리본.jpg,0.227592298180533,0.0760466348701643,0,0,0,1,1,1,0,0,0,0,0,0
1618,"하이, 젝시.jpg",0.323158368233287,0.0482903676128432,1,1,0,0,0,0,0,0,0,0,0,0
1619,하이힐을 신고 달리는 여자.jpg,0.43317214033273,0.241867080424101,0,0,0,1,1,0,1,1,0,1,1,0
1620,하치 이야기.jpg,0.282215145081387,0.0585810332625619,1,1,1,0,0,0,0,0,0,0,0,0
1621,하트 브레이커.jpg,0.320955090078442,0.130168088957848,0,0,0,1,1,1,0,1,1,0,0,0
1622,하트 오브 더 씨.jpg,0.214546635489738,0.0490586299471724,1,1,1,0,0,0,0,0,0,0,0,0
1623,하하하.jpg,0.25231746031746,0.228148148148148,0,0,0,1,1,1,1,1,1,0,0,0
1624,한 솔로- 스타워즈 스토리.jpg,0.116845917627032,0.0509621691556906,1,1,1,0,1,0,0,0,0,0,0,0
1625,한공주.jpg,0.192903878969567,0.0640961890009409,1,1,1,0,0,0,0,0,0,0,0,0
1626,한나.jpg,0.379864771748493,0.182280792420327,1,1,0,1,1,1,1,1,0,0,0,0
1627,한산 리덕스.jpg,0.738225236702298,0.396831210589013,1,1,1,1,1,1,0,0,0,0,0,0
1628,한산- 용의 출현.jpg,0.420232503080742,0.241222801815499,0,0,0,1,1,1,1,1,1,0,0,0
1629,핫 썸머 나이츠.jpg,0.640226680972101,0.587611872619243,1,1,1,1,1,1,1,1,1,1,1,1
1630,항거-유관순 이야기.jpg,0.225045428667243,0.123036205895755,1,1,1,1,1,1,0,0,0,0,0,0
1631,해결사.jpg,0.591939586645469,0.338721074015192,0,0,0,1,1,1,1,1,1,0,0,0
1632,해무(海霧).jpg,0.395541258741259,0.312104895104895,1,1,1,1,1,1,0,0,0,0,0,0
1633,해치지않아.jpg,0.542838983050847,0.0623671841618003,1,1,1,0,0,0,0,0,0,0,0,0
1634,해탄적일천.jpg,0.282337762237763,0.229493706293706,0,0,0,0,0,0,1,1,0,1,1,0
1635,해피 어게인.jpg,0.181408067916085,0.0535134255009217,1,1,1,0,0,0,0,0,0,0,0,0
1636,해피 투게더.jpg,0.131393279517324,0.0534494323665657,0,0,0,0,1,0,0,1,0,0,0,0
1637,해피 해피 브레드.jpg,0.106306818181818,0.0501791958041958,0,0,0,0,0,0,0,1,1,0,1,1
1638,해피 홀리데이.jpg,0.308836353325737,0.0777455003272327,0,0,0,1,1,1,0,0,0,0,0,0
1639,해피타임 스파이.jpg,0.330087309011537,0.093755846585594,1,1,1,1,1,1,0,0,0,0,0,0
1640,핵소 고지.jpg,0.213789926255709,0.0397744554409115,0,0,0,0,1,0,1,1,1,0,0,0
1641,행복한 라짜로.jpg,0.196009194605894,0.0674076033398329,1,1,1,0,0,0,0,0,0,0,0,0
1642,행복한 사전.jpg,0.214438265595863,0.0740538051556949,0,1,1,0,1,1,0,0,0,0,0,0
1643,행오버 2.jpg,0.341505331088664,0.114285213243547,1,1,1,1,1,1,0,0,0,0,0,0
1644,허리케인 하이스트.jpg,0.689360058349037,0.474109750805643,0,0,0,1,1,1,1,1,1,1,1,1
1645,허삼관.jpg,0.26589751743664,0.0887216400386274,1,1,1,0,0,0,0,0,0,0,0,0
1646,허스토리.jpg,0.17125822253324,0.061778166550035,0,0,0,0,0,0,0,0,0,1,1,1
1647,허큘리스.jpg,0.347171309192201,0.243011142061281,0,0,0,1,1,1,1,1,1,0,0,0
1648,헌츠맨- 윈터스 워.jpg,0.204621916923906,0.0580548288670972,1,1,1,0,1,0,0,0,0,0,0,0
1649,헌트.jpg,0.454543128997036,0.280413352051162,0,0,0,1,1,1,1,1,1,0,0,0
1650,헝거게임- 노래하는 새와 뱀의 발라드.jpg,0.175905671093912,0.0621743720297484,1,1,1,0,0,0,0,0,0,0,0,0
1651,헝거게임- 더 파이널.jpg,0.34091006716912,0.0905432972133326,0,0,0,1,1,1,0,0,0,0,0,0
1652,헝거게임- 판엠의 불꽃.jpg,0.428638267951052,0.108680474791305,1,1,1,1,1,1,0,0,0,0,0,0
1653,헤라클레스 - 레전드 비긴즈.jpg,0.259024632450892,0.0948993370448671,1,1,1,0,1,0,0,0,0,0,0,0
1654,헤어드레서.jpg,0.233863636363636,0.102272727272727,1,1,1,0,0,0,0,0,0,0,0,0
1655,헤이트풀8.jpg,0.203329023360055,0.0570330143953108,0,0,0,0,0,0,1,1,1,0,0,0
1656,"헤일, 시저!.jpg",0.571253652955064,0.118706138078638,0,0,0,1,1,1,1,1,1,0,0,0
1657,헨젤과 그레텔- 마녀 사냥꾼 3D.jpg,0.38215988850917,0.108157116698521,1,1,1,1,1,1,0,0,0,0,0,0
1658,헬로우 고스트.jpg,0.337591445626319,0.236389125762359,1,1,1,1,1,1,0,0,0,0,0,0
1659,헬머니.jpg,0.445832269011823,0.0990074441687345,1,1,1,0,1,0,0,0,0,0,0,0
1660,헬보이.jpg,0.122126518420475,0.0448236944341387,1,1,1,0,0,0,0,0,0,0,0,0
1661,헬프.jpg,0.302925084175084,0.149235409652076,0,0,0,0,0,0,1,1,1,1,1,1
1662,혈투.jpg,0.298991181657848,0.177086419753086,0,0,0,0,0,0,1,1,1,1,1,1
1663,형.jpg,0.40029307045801,0.0825856634222464,0,0,0,0,0,0,0,1,1,0,0,0
1664,"혜화, 동.jpg",0.299767195767196,0.12900176366843,1,1,1,1,1,1,0,0,0,0,0,0
1665,호밀밭의 반항아.jpg,0.184354602071654,0.0423497715017328,0,0,0,0,0,0,1,1,1,0,0,0
1666,호텔 아르테미스.jpg,0.235414104955864,0.0445403635416473,1,1,1,0,0,0,0,0,0,0,0,0
1667,혹성탈출- 반격의 서막.jpg,0.138530790762771,0.0693421973407978,1,1,1,0,0,0,0,0,0,0,0,0
1668,혹성탈출- 종의 전쟁.jpg,0.187824787065411,0.0658033985908844,1,1,0,0,0,0,0,0,0,0,0,0
1669,혹성탈출- 진화의 시작.jpg,0.277971767558673,0.0872087988222049,1,1,1,0,0,0,0,0,0,0,0,0
1670,혼자 사는 사람들.jpg,0.190926378227495,0.0684227145847872,0,0,1,0,0,1,0,0,0,0,0,0
1671,홀리 모터스.jpg,0.408284444444444,0.203214814814815,0,0,0,1,1,1,1,1,1,1,1,1
1672,홈리스.jpg,0.356356293706294,0.320364335664336,1,1,1,1,1,1,0,0,0,0,0,0
1673,화란.jpg,0.0922860754570206,0.031977829638273,0,1,0,0,0,0,0,0,0,0,0,0
1674,화사한 그녀.jpg,0.274125405780169,0.118498569264434,1,1,1,0,0,0,0,0,0,0,0,0
1675,화이- 괴물을 삼킨 아이.jpg,0.192930526315789,0.0923333333333333,0,1,1,0,1,1,0,0,0,0,0,0
1676,화이트 노이즈.jpg,0.437401282965075,0.202826086956522,0,0,0,0,0,0,1,1,1,1,1,1
1677,화이트 하우스 다운.jpg,0.249108070487904,0.0493106449891893,1,1,1,0,0,0,0,0,0,0,0,0
1678,화장.jpg,0.454039460020769,0.278971962616822,0,0,0,0,0,0,1,1,1,1,1,1
1679,환상의 빛.jpg,0.19030129447112,0.0713166540308314,1,1,1,1,1,1,0,0,0,0,0,0
1680,황금시대.jpg,0.44432467542596,0.349266512248193,1,1,0,1,1,0,1,1,0,1,1,0
1681,황당한 외계인- 폴.jpg,0.1782934315531,0.022583530649829,0,1,0,0,0,0,0,0,0,0,0,0
1682,황제를 위하여.jpg,0.350878237940127,0.212638436482085,1,1,1,1,1,1,0,0,0,0,0,0
1683,회사원.jpg,0.170442495338819,0.0842818197424931,1,1,1,1,1,1,0,0,0,0,0,0
1684,회초리.jpg,0.194331395348837,0.141036821705426,1,1,1,1,1,1,0,0,0,0,0,0
1685,휘트니.jpg,0.206437442823382,0.0810937561391282,0,0,0,0,0,0,0,1,1,0,1,1
1686,히말라야.jpg,0.191322603219034,0.0714499650104969,1,1,1,0,0,0,0,0,0,0,0,0
1687,히야.jpg,0.417440884542403,0.220205079550431,1,1,1,1,1,1,0,0,0,0,0,0
1688,히어애프터.jpg,0.280757691329774,0.0510043224002034,1,1,1,0,0,0,0,0,0,0,0,0
1689,히트.jpg,0.242346063912705,0.145128604832424,1,1,1,0,1,1,0,0,0,0,0,0
1690,히트맨.jpg,0.146972369194591,0.0568098353364664,1,1,1,0,0,0,0,0,0,0,0,0
1691,"힘을 내요, 미스터 리.jpg",0.579983949755757,0.248966503838102,0,0,0,0,0,0,1,1,1,1,1,1
1692,포화속으로.jpg,0.245006993006993,0.156956643356643,1,1,1,1,1,1,0,0,0,0,0,0
