,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
261,언더월드: 블러드 워,https://www.kobis.or.kr/common/mast/movie/2016/11/fc94fd0154414d68aadbf9ade71c76b0.jpg,언더월드- 블러드 워.jpg,20161605,"장편 | 일반영화 | 액션, 판타지, 공포(호러) | 91분 23초 | 15세이상관람가 | 미국","2D,4D",[주연] 케이트 베킨세일 | 테오 제임스 | 찰스 댄스 | 알리시아 벨라 베일리
262,쿰바: 반쪽무늬 얼룩말의 대모험,https://www.kobis.or.kr/common/mast/movie/2014/07/71021969dce546c49c5f6508b8b843b9.jpg,쿰바- 반쪽무늬 얼룩말의 대모험.jpg,20149415,"장편 | 예술영화 | 애니메이션, 어드벤처, 가족 | 84분 59초 | 전체관람가 | 남아프리카공화국","필름,2D",[주연] 제이크 T. 오스틴 | 안나소피아 롭 | 캐서린 테이트 | 리암 니슨 | 로렌스 피쉬번
263,화이트 고릴라,https://www.kobis.or.kr/common/mast/movie/2013/10/ee9ff7746e984459bf4d0383d03a1e2f.jpg,화이트 고릴라.jpg,20134144,장편 | 일반영화 | 애니메이션 | 84분 11초 | 전체관람가 | 스페인,"필름,2D",
264,청원,https://www.kobis.or.kr/common/mast/movie/2017/02/848d1fed52ee4678a3355b242d0a14a5.jpg,청원.jpg,20112822,장편 | 예술영화 | 드라마 | 126분 3초 | 12세이상관람가 | 인도,"필름,2D",[주연] 리틱 로산(이튼) | 아이쉬와라 라이(소피아 )
265,프란시스 하,https://www.kobis.or.kr/common/mast/movie/2020/09/63b43e7336ba4220ab9506ab4b3d8344.jpg,프란시스 하.jpg,20136926,"장편 | 예술영화 | 코미디, 멜로/로맨스 | 85분 45초 | 15세이상관람가 | 미국","필름,2D",[주연] 그레타 거윅(프란시스) | 믹키 섬너(소피) | 그레이스 검머(레이첼) | 아담 드라이버(레브)
266,모뉴먼츠 맨: 세기의 작전,https://www.kobis.or.kr/common/mast/movie/2014/02/147560f76df642deb460c389663305c4.jpg,모뉴먼츠 맨- 세기의 작전.jpg,20147430,"장편 | 일반영화 | 액션, 드라마 | 118분 13초 | 12세이상관람가 | 미국, 독일","필름,2D",[주연] 맷 데이먼 | 케이트 블란쳇 | 조지 클루니
267,더 서클,https://www.kobis.or.kr/common/mast/movie/2017/06/618253bd117c4bdfbd5b0caebbb3916b.jpg,더 서클.jpg,20176201,"장편 | 예술영화 | 드라마, SF, 스릴러 | 109분 8초 | 12세이상관람가 | 미국",2D,[주연] 엠마 왓슨 | 톰 행크스
268,정글히어로,https://www.kobis.or.kr/common/mast/movie/2014/09/1feb48b21f6f43b7af65c534b813fd9b.jpg,정글히어로.jpg,20141028,장편 | 일반영화 | 애니메이션 | 81분 33초 | 전체관람가 | 한국,"필름,2D,3D,4D",[주연] 심규혁(마누) | 조성목(어린 마누) | 김현지(사차 목소리) | 양세나(어린 사차) | 남도형(츄이) | 안장혁(험즈)
269,투 마더스,https://www.kobis.or.kr/common/mast/movie/2013/07/7abe92fec1fc40bcbe94339de11b4645.jpg,투 마더스.jpg,20130821,장편 | 예술영화 | 드라마 | 111분 5초 | 청소년관람불가 | 프랑스,"필름,2D",[주연] 나오미 왓츠(릴) | 로빈 라이트(로즈) | 자비에르 사무엘(이안) | 제임스 프레체빌(톰) | 벤 멘델슨
270,돈비 어프레이드 : 어둠 속의 속삭임,https://www.kobis.or.kr/upload/up_img/2011/08/mov_G4BG48_20110822094708_1.jpg,돈비 어프레이드 - 어둠 속의 속삭임.jpg,20112141,"장편 | 일반영화 | 공포(호러), 스릴러 | 99분 0초 | 15세이상관람가 | 미국, 호주, 멕시코","필름,2D",[주연] 케이티 홈즈(킴 레이플 ) | 가이 피어스 (알렉스 허스트 )
271,극장판 도라에몽: 신 진구의 버스 오브 재팬,https://www.kobis.or.kr/common/mast/movie/2016/12/30d40fe2dee04ffaa9d43d5171efce11.jpg,극장판 도라에몽- 신 진구의 버스 오브 재팬.jpg,20165285,장편 | 일반영화 | 애니메이션 | 103분 12초 | 전체관람가 | 일본,2D,[주연] 채민지(도라에몽 목소리 ) | 김정아(진구 목소리 ) | 최낙윤(퉁퉁이 목소리 ) | 이현주(비실이 목소리 ) | 조현정(이슬이 목소리 ) | 곽규미(쿠쿠루 목소리 ) | 김현욱(기가좀비 목소리 ) | 김민정(도라미 목소리 )
272,미트 페어런츠 3,https://www.kobis.or.kr/upload/up_img/2011/03/mov_4BHJ2A_20110316131334_1.jpg,미트 페어런츠 3.jpg,20119806,장편 | 일반영화 | 코미디 | 98분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 더스틴 호프만(버니 퍼커) | 오웬 윌슨(케빈 로리) | 벤 스틸러(그레그 퍼커) | 로버트 드 니로(잭 번즈)
273,극장판 메탈 베이블레이드 VS 태양 작열의 침략자 솔블레이즈,https://www.kobis.or.kr/upload/up_img/2011/03/mov_ID9HFB_20110322094110_1.jpg,극장판 메탈 베이블레이드 VS 태양 작열의 침략자 솔블레이즈.jpg,20102413,장편 | 일반영화 | 애니메이션 | 76분 0초 | 전체관람가 | 일본,"필름,2D",
274,돈 룩 업,https://www.kobis.or.kr/common/mast/movie/2021/12/871104f6986e4a9a955457267eea2cc4.jpg,돈 룩 업.jpg,20212015,"장편 | 일반영화 | 코미디, 드라마, SF | 138분 32초 | 15세이상관람가 | 미국",2D,[주연] 레오나르도 디카프리오 | 제니퍼 로렌스 | 조나 힐 | 마크 라이런스 | 타일러 페리 | 티모시 샬라메 | 론 펄먼 | 아리아나 그란데 | 케이트 블란쳇 | 메릴 스트립
275,호텔 레이크,https://www.kobis.or.kr/common/mast/movie/2020/04/45a4905de8134931a6e0403955cbf768.jpg,호텔 레이크.jpg,20181685,"장편 | 예술,독립 영화 | 공포(호러) | 100분 52초 | 15세이상관람가 | 한국",2D,[주연] 이세영(한유미) | 박효주(이예린) | 이세영(한유미) | 박지영(박경선) | 김보윤(서은경)
276,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,https://www.kobis.or.kr/common/mast/movie/2016/09/7814dae5f80845c0b7145f495539ac54.jpg,바다 탐험대 옥토넛 시즌4- 늪지탐험선K.jpg,20168361,장편 | 예술영화 | 애니메이션 | 57분 14초 | 전체관람가 | 영국,2D,
277,마일22,https://www.kobis.or.kr/common/mast/movie/2018/08/6808ee84ed7540e59dd6331c67c721cf.jpg,마일22.jpg,20187657,"장편 | 일반영화 | 액션, 어드벤처, 스릴러 | 94분 20초 | 15세이상관람가 | 미국",2D,[주연] 마크 월버그 | 로렌 코핸 | 이코 우웨이스 | 론다 로우지 | 존 말코비치
278,인보카머스,https://www.kobis.or.kr/common/mast/movie/2014/07/f13d34fe6dbd4ccba392e773df8c1ef3.jpg,인보카머스.jpg,20149931,장편 | 일반영화 | 공포(호러) | 118분 19초 | 청소년관람불가 | 미국,"필름,2D",[주연] 에릭 바나 | 에드가 라미레즈 | 올리비아 문
279,세상에서 고양이가 사라진다면,https://www.kobis.or.kr/common/mast/movie/2016/10/53b36ba6be8e4e15aefbea872dd25701.jpg,세상에서 고양이가 사라진다면.jpg,20162147,장편 | 예술영화 | 드라마 | 102분 11초 | 12세이상관람가 | 일본,2D,[주연] 사토 타케루(나/의문의 존재) | 미야자키 아오이 | 오쿠다 에이지 | 하라다 미에코
280,어카운턴트,https://www.kobis.or.kr/common/mast/movie/2016/10/95269ddae8ad4c4d977ed00fd6fa76c2.jpg,어카운턴트.jpg,20160203,"장편 | 일반영화 | 액션, 스릴러 | 127분 44초 | 15세이상관람가 | 미국",2D,[주연] 벤 애플렉 | 안나 켄드릭 | J.K. 시몬스 | 존 번탈
281,브라더스,https://www.kobis.or.kr/common/mast/movie/2011/12/d270dc655b7847fcb63c11264ef71cdf.jpg,브라더스.jpg,20100189,"장편 | 예술영화 | 드라마, 전쟁 | 104분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 토비 맥과이어 | 제이크 질렌할 | 나탈리 포트만
282,인생 후르츠,https://www.kobis.or.kr/common/mast/movie/2018/11/503a4bd11e354757984fdb71ac221596.jpg,인생 후르츠.jpg,20182773,장편 | 예술영화 | 다큐멘터리 | 89분 57초 | 전체관람가 | 일본,2D,
283,번개맨,https://www.kobis.or.kr/common/mast/movie/2016/01/a547b5b7b6c64781ab3a3af4ccdda588.jpg,번개맨.jpg,20150903,"장편 | 일반영화 | 판타지, 가족 | 72분 1초 | 전체관람가 | 한국",2D,[주연] 정현진(번개맨) | 루나(한나)
284,어거스트: 가족의 초상,https://www.kobis.or.kr/common/mast/movie/2014/03/db2844f6652441a6af011ec4ed8b8c8b.jpg,어거스트- 가족의 초상.jpg,20147678,장편 | 예술영화 | 드라마 | 120분 49초 | 15세이상관람가 | 미국,"필름,2D",[주연] 메릴 스트립 | 줄리아 로버츠 | 베네딕트 컴버배치 | 이완 맥그리거 | 크리스 쿠퍼 | 줄리엣 루이스 | 더못 멀로니 | 아비게일 브레스린
285,하이힐을 신고 달리는 여자,https://www.kobis.or.kr/common/mast/movie/2011/12/7a9d0ce3c1e94fc4a79300b964494f89.jpg,하이힐을 신고 달리는 여자.jpg,20113881,장편 | 일반영화 | 코미디 | 90분 0초 | 15세이상관람가 | 미국,"필름,2D",[주연] 사라 제시카 파커 | 피어스 브로스넌 | 그렉 키니어
286,이퀄스,https://www.kobis.or.kr/common/mast/movie/2016/08/70a88fd6d76e4731ac630ea000bb3244.jpg,이퀄스.jpg,20167563,"장편 | 일반영화 | 드라마, SF | 101분 50초 | 15세이상관람가 | 미국",2D,[주연] 니콜라스 홀트 | 크리스틴 스튜어트
287,스티브 잡스,https://www.kobis.or.kr/common/mast/movie/2016/01/8436f13567db4f31aff7a0a7b8ce3639.jpg,스티브 잡스.jpg,20150461,장편 | 일반영화 | 드라마 | 122분 16초 | 12세이상관람가 | 미국,"필름,2D",[주연] 마이클 패스벤더 | 케이트 윈슬렛 | 세스 로건
288,달라스 바이어스 클럽,https://www.kobis.or.kr/common/mast/movie/2014/02/1ad87bc694284025aea5cf7ac95f37b8.jpg,달라스 바이어스 클럽.jpg,20147625,장편 | 예술영화 | 드라마 | 116분 47초 | 청소년관람불가 | 미국,"필름,2D",[주연] 매튜 매커너히 | 제니퍼 가너 | 자레드 레토
289,우리 선희,https://www.kobis.or.kr/common/mast/movie/2013/08/bd15bb6585ad414ea668e458220f57cc.jpg,우리 선희.jpg,20137041,"장편 | 예술,독립 영화 | 드라마 | 88분 14초 | 청소년관람불가 | 한국","필름,2D",[주연] 정유미(선희) | 이선균 | 김상중 | 정재영 | 이민우(상우) | 예지원
290,피노키오: 당나귀 섬의 비밀,https://www.kobis.or.kr/common/mast/movie/2013/03/0e95722557884b21ba9fc48607d3397d.jpg,피노키오- 당나귀 섬의 비밀.jpg,20120381,"장편 | 예술영화 | 애니메이션, 코미디, 드라마 | 86분 8초 | 전체관람가 | 이탈리아, 멕시코, 벨기에, 프랑스, 룩셈부르크","필름,2D",[주연] 조 권 | 장광 | 성동일
291,닥터,https://www.kobis.or.kr/common/mast/movie/2013/05/6c6b18193ac940ba9f388672d9b4d94d.jpg,닥터.jpg,20120103,장편 | 일반영화 | 스릴러 | 97분 30초 | 청소년관람불가 | 한국,"필름,2D",[주연] 김창완(인범) | 배소은(순정) | 하은설
292,토니 스토리: 깡통제국의 비밀,https://www.kobis.or.kr/common/mast/movie/2013/06/4998d0ecb2c24417b5922bf76f11a4ee.jpg,토니 스토리- 깡통제국의 비밀.jpg,20139141,장편 | 예술영화 | 애니메이션 | 78분 17초 | 전체관람가 | 독일,"필름,2D",[주연] 정준하(한국어 예고편 내레이션)
293,올 더 머니,https://www.kobis.or.kr/common/mast/movie/2018/01/6f06eba6c935494fbf2c7ce6d6cb51a9.jpg,올 더 머니.jpg,20178469,"장편 | 예술영화 | 범죄, 드라마, 미스터리, 스릴러 | 132분 24초 | 15세이상관람가 | 미국",2D,[주연] 미쉘 윌리엄스 | 크리스토퍼 플러머 | 마크 월버그 | 스테이시 마틴
294,여곡성,https://www.kobis.or.kr/common/mast/movie/2018/10/c67090b2485245afa449df99ebc17f2c.jpg,여곡성.jpg,20179006,"장편 | 일반영화 | 공포(호러), 미스터리 | 94분 37초 | 15세이상관람가 | 한국",2D,[주연] 서영희(신씨부인) | 손나은(옥분) | 이태리(해천비) | 박민지(월아)
295,극장판 반지의 비밀일기,https://www.kobis.or.kr/common/mast/movie/2019/08/8191ec4d3f674a96af1ec78b571d93f1.jpg,극장판 반지의 비밀일기.jpg,20194045,장편 | 일반영화 | 애니메이션 | 72분 13초 | 전체관람가 | 한국,2D,[주연] 방연지(금반지 목소리) | 김선혜(변응심 목소리) | 조경이(냠냠/곱단/뽀삐 목소리) | 조진숙(칸다 목소리)
296,주문진,https://www.kobis.or.kr/upload/up_img/cleansing/17/mov_20090917_3.jpg,주문진.jpg,20090917,"장편 | 일반영화 | 드라마, 멜로/로맨스, 판타지 | 96분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 김기범(고스트) | 민준호 | 황보라
297,아이엠스타 뮤직어워드,https://www.kobis.or.kr/common/mast/movie/2016/09/5d25604defbf4706a4b0cbe1975de404.jpg,아이엠스타 뮤직어워드.jpg,20168721,장편 | 일반영화 | 애니메이션 | 56분 20초 | 전체관람가 | 일본,2D,[주연] 김새해 | 김영은 | 정유미 | 정혜원 | 소연
298,Mr.아이돌,https://www.kobis.or.kr/upload/up_img/2011/10/mov_3CF1EJ_20111019112338_1.jpg,Mr.아이돌.jpg,20113001,장편 | 일반영화 | 드라마 | 114분 0초 | 12세이상관람가 | 한국,"필름,2D",[주연] 김수로(사희문) | 박예진(오구주) | 지현우(이유진) | 임원희(박상식) | 박재범(지오) | 이원신(원더보이즈 댄서 )
299,올레,https://www.kobis.or.kr/common/mast/movie/2016/07/c765f5b805534cf4aea8757fb8be084c.jpg,올레.jpg,20150901,"장편 | 일반영화 | 드라마, 코미디 | 103분 14초 | 15세이상관람가 | 한국",2D,[주연] 신하균 | 박희순 | 오만석 | 유다인
300,그을린 사랑,https://www.kobis.or.kr/upload/up_img/2011/07/mov_89023F_20110718101356_1.jpg,그을린 사랑.jpg,20101278,장편 | 예술영화 | 드라마 | 130분 0초 | 청소년관람불가 | 캐나다,"필름,2D",[주연] 루브나 아자발
301,더 바디,https://www.kobis.or.kr/common/mast/movie/2014/04/286a105b1daa4c00a8ca6bb23c2a9a80.jpg,더 바디.jpg,20148129,장편 | 예술영화 | 스릴러 | 111분 14초 | 15세이상관람가 | 스페인,"필름,2D",[주연] 벨렌 루에다 | 오라 가리도 | 호세 코로나도 | 휴고 실바
302,라스트 스탠드,https://www.kobis.or.kr/common/mast/movie/2013/01/4ad1d44b2b034b01a4635edc480916bb.jpg,라스트 스탠드.jpg,20123422,"장편 | 일반영화 | 액션 | 107분 0초 | 청소년관람불가 | 미국, 한국","필름,2D,4D",[주연] 아놀드 슈왈제네거(레이 오웬즈) | 포레스트 휘테커(존 바니스터) | 루이스 구즈만(마이크 피게롤라)
303,우리도 사랑일까,https://www.kobis.or.kr/common/mast/movie/2016/09/f489eb66e82b4f97a6c38a7089c8f2a6.jpg,우리도 사랑일까.jpg,20129260,"장편 | 예술영화 | 멜로/로맨스, 코미디 | 116분 0초 | 청소년관람불가 | 캐나다","필름,2D",[주연] 미쉘 윌리엄스 | 세스 로건 | 루크 커비
304,리틀메딕: 몸속탐험대,https://www.kobis.or.kr/common/mast/movie/2016/11/82397b92f4d44594882a998f4f8da8b5.jpg,리틀메딕- 몸속탐험대.jpg,20163903,"장편 | 예술영화 | 애니메이션, 가족 | 78분 20초 | 전체관람가 | 독일",2D,
305,용과 주근깨 공주,https://www.kobis.or.kr/common/mast/movie/2021/09/a446e7daeecd48779b9285fa5f87b6bb.jpg,용과 주근깨 공주.jpg,20219826,"장편 | 일반영화 | 애니메이션, 어드벤처, 드라마 | 121분 9초 | 전체관람가 | 일본",2D,[주연] 나카무라 카호 | 사토 타케루 | 나리타 료 | 소메타니 쇼타 | 타마시로 티나 | 이쿠타 리라
306,선생님의 일기,https://www.kobis.or.kr/common/mast/movie/2016/11/bda7069515de4a01a538cdb4290c566f.jpg,선생님의 일기.jpg,20160862,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 109분 7초 | 12세이상관람가 | 태국",2D,[주연] 레일라 분야삭
307,골든 슬럼버,https://www.kobis.or.kr/upload/up_img/cleansing/89/mov_20100789_3.jpg,골든 슬럼버.jpg,20100789,장편 | 일반영화 | 스릴러 | 139분 0초 | 12세이상관람가 | 일본,"필름,2D",[주연] 사카이 마사토 | 다케우치 유코
308,천녀유혼,https://www.kobis.or.kr/upload/up_img/2011/05/mov_1749DH_20110504091529_1.jpg,천녀유혼.jpg,20110311,"장편 | 일반영화 | SF, 판타지, 멜로/로맨스 | 98분 0초 | 12세이상관람가 | 중국","필름,2D",[주연] 유역비(섭소천) | 고천락(연적하)
309,레지던트,https://www.kobis.or.kr/upload/up_img/2011/05/mov_0DIHG7_20110512092155_1.jpg,레지던트.jpg,20110502,"장편 | 일반영화 | 스릴러, 공포(호러) | 91분 0초 | 청소년관람불가 | 영국, 미국","필름,2D",[주연] 힐러리 스웽크(줄리엣 디브로 ) | 제프리 딘 모건(맥스) | 크리스토퍼 리(오거스트)
310,다크 플레이스,https://www.kobis.or.kr/common/mast/movie/2015/05/a4745679c8c743d48e5eb317b4d2208e.jpg,다크 플레이스.jpg,20156301,"장편 | 일반영화 | 드라마, 미스터리, 스릴러 | 113분 0초 | 청소년관람불가 | 미국, 영국, 프랑스","필름,2D",[주연] 샤를리즈 테론 | 니콜라스 홀트 | 클로이 모레츠
311,패트리어트 데이,https://www.kobis.or.kr/common/mast/movie/2017/03/10fa55ab8b184c2caaf816cf7f38eebf.jpg,패트리어트 데이.jpg,20171781,"장편 | 일반영화 | 드라마, 스릴러 | 133분 23초 | 15세이상관람가 | 미국",2D,[주연] 마크 월버그 | 존 굿맨 | 케빈 베이컨 | J.K. 시몬스 | 미셸 모나한
312,카페 벨에포크,https://www.kobis.or.kr/common/mast/movie/2020/05/4c7629c9290e4666a90e6b116fa694b1.jpg,카페 벨에포크.jpg,20208122,"장편 | 예술영화 | 코미디, 드라마 | 115분 29초 | 15세이상관람가 | 프랑스",2D,[주연] 다니엘 오떼유(빅토르) | 기욤 까네(앙투안) | 도리아 틸리에 | 화니 아르당(마리안)
313,더 플랫폼,https://www.kobis.or.kr/common/mast/movie/2020/05/a14ae85cfb494c40a8e5ad6ceb231ba7.jpg,더 플랫폼.jpg,20208282,"장편 | 예술영화 | SF, 스릴러 | 94분 21초 | 청소년관람불가 | 스페인",2D,
314,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,https://www.kobis.or.kr/common/mast/movie/2017/11/3de1a4ab1f1e4d45ba352f5f2b447383.jpg,극장판 파워레인저- 애니멀포스 VS 닌자포스 미래에서 온 메시지.jpg,20175244,장편 | 일반영화 | 액션 | 57분 58초 | 전체관람가 | 일본,2D,
315,레터스 투 갓,https://www.kobis.or.kr/common/mast/movie/2016/01/74cbdbde46c04ae99e4d59c4a2e9a2bd.jpg,레터스 투 갓.jpg,20161382,"장편 | 예술영화 | 가족, 드라마 | 113분 51초 | 전체관람가 | 미국",2D,[주연] 태너 맥과이어 | 제프리 존슨
316,파르나서스 박사의 상상극장,https://www.kobis.or.kr/upload/up_img/cleansing/89/mov_20090089_3.jpg,파르나서스 박사의 상상극장.jpg,20090089,"장편 | 일반영화 | 판타지, 어드벤처, 미스터리 | 122분 0초 | 12세이상관람가 | 미국","필름,2D",[주연] 조니 뎁 | 히스 레저 | 콜린 파렐 | 주드 로 | 릴리 콜 | 크리스토퍼 플러머
