영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
영화 스미코구라시 - 푸른 달밤의 마법의 아이,https://www.kobis.or.kr/common/mast/movie/2024/01/82ae0c61c8f5409daed69d0fd82dcbf4.jpg,영화 스미코구라시 - 푸른 달밤의 마법의 아이.jpg,20235910,장편 | 예술영화 | 애니메이션 | 64분 21초 | 전체관람가 | 일본,2D,[주연] 이노하라 요시히코 | 혼조 마나미 | 박성영 | 전숙경
노스맨,https://www.kobis.or.kr/common/mast/movie/2022/07/46d9e26d2d4c40658f189b6710c884f2.jpg,노스맨.jpg,20225555,장편 | 예술영화 | 드라마 | 136분 43초 | 청소년관람불가 | 미국,2D,[주연] 알렉산더 스카스가드 | 안야 테일러 조이
기예르모 델토로의 피노키오,https://www.kobis.or.kr/common/mast/movie/2022/11/4e410883c35649b08181bf55e803c3d2.jpg,기예르모 델토로의 피노키오.jpg,20228773,"장편 | 일반영화 | 애니메이션, 뮤지컬 | 117분 26초 | 전체관람가 | 미국",2D,[주연] 이완 맥그리거 | 데이비드 브래들리 | 크리스토프 왈츠 | 틸다 스윈튼
드라이,https://www.kobis.or.kr/common/mast/movie/2022/03/7370e1d26f8a42828b442b5877c72532.jpg,드라이.jpg,20223980,"장편 | 예술영화 | 미스터리, 스릴러 | 117분 11초 | 15세이상관람가 | 호주",2D,[주연] 에릭 바나 | 제네비에브 오렐리 | 케어 오도넬 | 존 폴슨
아이의 노랫소리를 들려줘,https://www.kobis.or.kr/common/mast/movie/2022/08/1f91db9412574ae1be1f200aa4aff159.jpg,아이의 노랫소리를 들려줘.jpg,20226735,장편 | 예술영화 | 애니메이션 | 108분 26초 | 12세이상관람가 | 일본,2D,[주연] 츠치야 타오
극장판 가면라이더: 세이버X젠카이저 슈퍼히어로 전기,https://www.kobis.or.kr/common/mast/movie/2022/12/e40e4b31913e4c71ae227888794db54c.jpg,극장판 가면라이더- 세이버X젠카이저 슈퍼히어로 전기.jpg,20228300,"장편 | 일반영화 | 액션, 어드벤처 | 75분 51초 | 전체관람가 | 일본",2D,
썬더버드,https://www.kobis.or.kr/common/mast/movie/2022/08/9cfd1a84b03045118f33aaaab4839ef9.jpg,썬더버드.jpg,20224717,"장편 | 예술,독립 영화 | 드라마 | 96분 48초 | 15세이상관람가 | 한국",2D,[주연] 서현우(태균) | 이명로(태민) | 이설(미영)
크리드 3,https://www.kobis.or.kr/common/mast/movie/2023/02/0aaf72ba08b044a08fd0496d00f323e6.jpg,크리드 3.jpg,20230460,"장편 | 일반영화 | 액션, 드라마 | 116분 21초 | 15세이상관람가 | 미국",2D,[주연] 마이클 B. 조던(크리드) | 테사 톰슨(비앙카)
다 잘된 거야,https://www.kobis.or.kr/common/mast/movie/2022/08/44e7c0a201b147deb305bc3e428e286d.jpg,다 잘된 거야.jpg,20211092,장편 | 예술영화 | 드라마 | 112분 55초 | 12세이상관람가 | 프랑스,2D,[주연] 소피 마르소(엠마뉘엘) | 앙드레 뒤솔리에(앙드레) | 제랄딘 페라스(파스칼) | 샬롯 램플링(클로드)
틸,https://www.kobis.or.kr/common/mast/movie/2023/02/034e7cb046db4c14b213dbd3feced5a2.jpg,틸.jpg,20230608,장편 | 일반영화 | 드라마 | 130분 54초 | 12세이상관람가 | 미국,2D,[주연] 다니엘 데드와일러(메이미) | 제일린 홀(에밋) | 헤일리 베넷(캐롤린) | 우피 골드버그(알마)
스크래퍼,https://www.kobis.or.kr/common/mast/movie/2023/10/1546fd82ea0e4f0b9b36c8c50b3390cf.png,스크래퍼.jpg,20234093,장편 | 예술영화 | 84분 8초 | 12세이상관람가 | 영국,2D,[주연] 해리스 딕킨슨(제이슨)
더 노비스,https://www.kobis.or.kr/common/mast/movie/2022/04/1ce6c0fdc2d045eba33e59ed264bcdba.jpg,더 노비스.jpg,20224555,장편 | 예술영화 | 스릴러 | 96분 44초 | 15세이상관람가 | 미국,2D,[주연] 이사벨 퍼만(알렉스) | 에이미 포사이스(제이미)
칸다하,https://www.kobis.or.kr/common/mast/movie/2023/08/1ada8efed1c54f0f8d6598c7133433f6.jpg,칸다하.jpg,20234137,"장편 | 일반영화 | 스릴러, 액션 | 119분 0초 | 15세이상관람가 | 미국",2D,[주연] 제라드 버틀러
폭로,https://www.kobis.or.kr/common/mast/movie/2023/08/ad63407cd03d48ff95b9ab692f6a723e.jpg,폭로.jpg,20224495,"장편 | 독립영화 | 범죄, 스릴러 | 101분 36초 | 12세이상관람가 | 한국",2D,[주연] 강민혁(정민) | 유다인(윤아) | 공상아(은주)
리디밍 러브,https://www.kobis.or.kr/common/mast/movie/2022/03/0e83705aefd848bf952c5161062370e7.jpg,리디밍 러브.jpg,20223271,장편 | 일반영화 | 멜로/로맨스 | 133분 50초 | 15세이상관람가 | 미국,2D,[주연] 아비가일 코웬 | 톰 루이스 | 팜케 얀센
굿 보스,https://www.kobis.or.kr/common/mast/movie/2022/01/e2874202ad1d4cddb3913fc203c46d8f.jpg,굿 보스.jpg,20223573,"장편 | 예술영화 | 드라마, 코미디 | 120분 13초 | 15세이상관람가 | 스페인",2D,[주연] 하비에르 바르뎀(블랑코)
전투왕,https://www.kobis.or.kr/common/mast/movie/2022/01/253be0ffa9ac4c82be1605ce19479b41.jpg,전투왕.jpg,20223326,"장편 | 예술,독립 영화 | 다큐멘터리 | 73분 28초 | 12세이상관람가 | 한국",2D,[주연] 이한열 | 배은심 | 이상호 | 전두환
교토에서 온 편지,https://www.kobis.or.kr/common/mast/movie/2023/11/97a55923b09e4e7aac61dc9fa56b495c.jpg,교토에서 온 편지.jpg,20227525,"장편 | 예술,독립 영화 | 드라마 | 101분 46초 | 12세이상관람가 | 한국",2D,[주연] 한선화 | 차미경 | 한채아 | 송지현
탑,https://www.kobis.or.kr/common/mast/movie/2022/10/b5dc008b3e8247edbdbcbd35326c65b0.jpg,탑.jpg,20226585,"장편 | 예술,독립 영화 | 드라마 | 97분 31초 | 15세이상관람가 | 한국",2D,[주연] 권해효 | 이혜영 | 송선미 | 조윤희 | 박미소 | 신석호
이태석,https://www.kobis.or.kr/common/mast/movie/2022/12/9263665519bd4eb4a813689af8a005ee.jpg,이태석.jpg,20228950,장편 | 독립영화 | 다큐멘터리 | 81분 58초 | 전체관람가 | 한국,2D,[주연] 임형주(내레이션)
로망스 돌,https://www.kobis.or.kr/common/mast/movie/2022/05/525b0d47a27b47e5acdb5d47b78aeb59.jpg,로망스 돌.jpg,20224198,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 123분 53초 | 청소년관람불가 | 일본",2D,[주연] 타카하시 잇세이(테츠오) | 아오이 유우(소노코)
서태지 25주년 라이브 타임: 트래블러,https://www.kobis.or.kr/common/mast/movie/2023/08/003a67ec42154518836434e8eac9895b.jpg,서태지 25주년 라이브 타임- 트래블러.jpg,20233687,장편 | 일반영화 | 공연 | 111분 10초 | 전체관람가 | 한국,2D,[주연] 서태지 | 서태지 밴드
도어맨,https://www.kobis.or.kr/common/mast/movie/2022/02/827b48e96b9f486a8f59db1413178bff.jpg,도어맨.jpg,20223397,장편 | 일반영화 | 액션 | 97분 1초 | 15세이상관람가 | 미국,2D,[주연] 루비 로즈(알리) | 장 르노(빅터)
크레이지 컴페티션,https://www.kobis.or.kr/common/mast/movie/2022/12/ee2584881ffd41b89d7c37d369970731.jpg,크레이지 컴페티션.jpg,20225945,"장편 | 예술영화 | 드라마, 코미디 | 114분 40초 | 15세이상관람가 | 스페인",2D,[주연] 페넬로페 크루즈 | 안토니오 반데라스 | 오스카 마르티네즈
"안녕, 소중한 사람",https://www.kobis.or.kr/common/mast/movie/2023/01/904ce72cf25e4ee58a2f499f4618377b.jpg,"안녕, 소중한 사람.jpg",20228914,장편 | 예술영화 | 드라마 | 123분 7초 | 15세이상관람가 | 프랑스,2D,[주연] 비키 크립스(엘렌) | 가스파르 울리엘(마티유)
죽어도 자이언츠,https://www.kobis.or.kr/common/mast/movie/2022/10/3f731b9d553142cb82b99bb90f80cf1b.jpg,죽어도 자이언츠.jpg,20227928,장편 | 독립영화 | 다큐멘터리 | 107분 37초 | 12세이상관람가 | 한국,2D,
유랑의 달,https://www.kobis.or.kr/common/mast/movie/2022/12/bbffc203666446da9561dfc961ea066d.jpg,유랑의 달.jpg,20225049,"장편 | 예술영화 | 드라마, 미스터리 | 150분 45초 | 15세이상관람가 | 일본",2D,[주연] 히로세 스즈 | 마츠자카 토리 | 요코하마 류세이 | 타베 미카코
극장판 천재 추리 탐정 셜록홈즈,https://www.kobis.or.kr/common/mast/movie/2021/12/5dacf78e492c447aad3bb835bdead824.jpg,극장판 천재 추리 탐정 셜록홈즈.jpg,20212134,장편 | 일반영화 | 애니메이션 | 83분 41초 | 전체관람가 | 홍콩,2D,[주연] 석승훈 | 김용 | 박시윤
원 세컨드,https://www.kobis.or.kr/common/mast/movie/2022/01/7c5d50dcaa374f218a8047fe32ab44f3.jpg,원 세컨드.jpg,20210666,장편 | 예술영화 | 드라마 | 102분 50초 | 12세이상관람가 | 중국,2D,[주연] 범위 | 장역 | 류호존
멋진 세계,https://www.kobis.or.kr/common/mast/movie/2022/07/f6ad9ce36bb848a1b2a634b9b9335414.jpg,멋진 세계.jpg,20225225,장편 | 예술영화 | 드라마 | 126분 17초 | 15세이상관람가 | 일본,2D,[주연] 야쿠쇼 코지 | 나가사와 마사미 | 나가노 타이가
차박- 살인과 낭만의 밤,https://www.kobis.or.kr/common/mast/movie/2023/08/1697291644284e278c1c56c996e21bcc.jpg,차박- 살인과 낭만의 밤.jpg,20232839,장편 | 독립영화 | 스릴러 | 83분 17초 | 15세이상관람가 | 한국,2D,[주연] 데니 안/ 안신원(수원) | 김민채(미유) | 홍경인 | 한민엽(환호) | 이윤지(수진) | 김학철(김회장)
걸즈 앤 판처 최종장 제3화,https://www.kobis.or.kr/common/mast/movie/2021/12/919d80ae882346028c82bb3014653211.jpg,걸즈 앤 판처 최종장 제3화.jpg,20212726,장편 | 일반영화 | 애니메이션 | 48분 10초 | 12세이상관람가 | 일본,"2D,4D",[주연] 후치가미 마이 | 카야노 아이 | 오자키 마미 | 나카가미 이쿠미 | 이구치 유카 | 타케타츠 아야나(시마다 아리스)
"그 겨울, 나는",https://www.kobis.or.kr/common/mast/movie/2022/11/749d3583d7394568a6eda13f7efaf4e6.jpg,"그 겨울, 나는.jpg",20211562,"장편 | 예술,독립 영화 | 멜로/로맨스 | 99분 33초 | 15세이상관람가 | 한국",2D,[주연] 권다함(경학) | 권소현(혜진)
빅트립2: 아기곰 배달 대작전,https://www.kobis.or.kr/common/mast/movie/2023/05/4b80dcf7829843908c746dc091ba7866.jpg,빅트립2- 아기곰 배달 대작전.jpg,20231547,장편 | 일반영화 | 애니메이션 | 90분 15초 | 전체관람가 | 러시아,2D,
극장판 금빛 모자이크 땡큐!!,https://www.kobis.or.kr/common/mast/movie/2022/03/fb946bdf3ae94a5fb968e54733f4af05.jpg,극장판 금빛 모자이크 땡큐!!.jpg,20224133,장편 | 일반영화 | 애니메이션 | 81분 45초 | 전체관람가 | 일본,2D,
재춘언니,https://www.kobis.or.kr/common/mast/movie/2022/03/c0ea1cfcddfd4cfa8eef6deed9411262.jpg,재춘언니.jpg,20209273,"장편 | 예술,독립 영화 | 다큐멘터리 | 97분 19초 | 12세이상관람가 | 한국",2D,[주연] 임재춘 | 김경봉 | 이인근 | 장석천
거래완료,https://www.kobis.or.kr/common/mast/movie/2022/09/93f712aff651407db32f6e15eb446816.jpg,거래완료.jpg,20200566,"장편 | 예술,독립 영화 | 드라마 | 119분 35초 | 12세이상관람가 | 한국",2D,[주연] 전석호(정광성) | 태인호(송석호) | 조성하(진우철) | 이원종(신사) | 김민엽(해결사) | 최예빈(송지숙) | 최희진(정나나) | 채서은(민예지) | 이규현(민수정) | 이교형(이교형) | 권일(정민혁) | 임승민(서재하)
장기자랑,https://www.kobis.or.kr/common/mast/movie/2023/03/aa527c25ce814b829920e9c688cbe893.jpg,장기자랑.jpg,20212372,"장편 | 예술,독립 영화 | 다큐멘터리 | 92분 58초 | 12세이상관람가 | 한국",2D,[주연] 김명임 | 김도현 | 김순덕 | 박유신 | 이미경 | 최지영 | 박혜영 | 김태현
어디로 가고 싶으신가요,https://www.kobis.or.kr/common/mast/movie/2023/06/f369fe450cf0424693b2e89a62060021.jpg,어디로 가고 싶으신가요.jpg,20231546,장편 | 독립영화 | 드라마 | 103분 44초 | 12세이상관람가 | 한국,2D,[주연] 박하선 | 김남희 | 전석호 | 문우진 | 김정철
이공삼칠,https://www.kobis.or.kr/common/mast/movie/2022/05/484d93f5d2324e46ae55103ba8f2f831.jpg,이공삼칠.jpg,20218527,"장편 | 독립영화 | 가족, 드라마 | 125분 56초 | 15세이상관람가 | 한국",2D,[주연] 홍예지(윤영) | 김지영(경숙) | 황석정(리라) | 김미화(순제) | 신은정(해수) | 전소민(장미) | 윤미경(사랑)
넥스트 골 윈즈,https://www.kobis.or.kr/common/mast/movie/2024/01/58086e5d23af461785410aaf5533324f.jpg,넥스트 골 윈즈.jpg,20236474,장편 | 일반영화 | 코미디 | 104분 0초 | 전체관람가 | 미국,2D,[주연] 마이클 패스벤더
티처스 라운지,https://www.kobis.or.kr/common/mast/movie/2023/12/192579cec9404d34b1dc2f280a4e3d84.jpg,티처스 라운지.jpg,20235905,장편 | 예술영화 | 드라마 | 98분 45초 | 12세이상관람가 | 독일,2D,
믿을 수 있는 사람,https://www.kobis.or.kr/common/mast/movie/2023/09/82d9f692cd254f10b05c1df9213f8b9f.jpg,믿을 수 있는 사람.jpg,20232227,"장편 | 예술,독립 영화 | 드라마 | 94분 24초 | 12세이상관람가 | 한국",2D,[주연] 이설(한영)
어웨이크,https://www.kobis.or.kr/common/mast/movie/2022/08/16da40dcd169441386e7780304de250f.jpg,어웨이크.jpg,20226380,장편 | 독립영화 | 미스터리 | 75분 32초 | 15세이상관람가 | 한국,2D,[주연] 임세미(소진) | 성지루(동혁) | 한지원(혜린)
돌핀,https://www.kobis.or.kr/common/mast/movie/2024/02/9ff10f0d784a42f89a9141a84fbe9252.jpg,돌핀.jpg,20232134,"장편 | 예술,독립 영화 | 드라마 | 89분 40초 | 12세이상관람가 | 한국",2D,[주연] 권유리(나영) | 길해연(정옥) | 현우석(성운) | 박미현 | 심희섭
벰: 비컴 휴먼,https://www.kobis.or.kr/common/mast/movie/2022/06/8b1ea699d69b43788664c8a8ad91910d.jpg,벰- 비컴 휴먼.jpg,20218113,장편 | 예술영화 | 애니메이션 | 90분 7초 | 15세이상관람가 | 일본,2D,[주연] 코니시 카츠유키 | 오노 켄쇼 | 야마데라 코이치 | 미즈키 나나
클레오의 세계,https://www.kobis.or.kr/common/mast/movie/2023/12/f9dbb5c0195f496a87fae215a4789851.jpg,클레오의 세계.jpg,20235924,장편 | 예술영화 | 드라마 | 84분 12초 | 전체관람가 | 프랑스,2D,[주연] 루이스 모루아-팡자니(클레오) | 일사 모레노 제고(글로리아)
힐마 아프 클린트 - 미래를 위한 그림,https://www.kobis.or.kr/common/mast/movie/2023/10/491094398c8b4eaf815361a44048014c.jpg,힐마 아프 클린트 - 미래를 위한 그림.jpg,20207753,장편 | 예술영화 | 다큐멘터리 | 94분 0초 | 전체관람가 | 독일,2D,[주연] 힐마 아프 클린트 | 에른스트 페터 피셔 | 율리아 포스
뱅크시,https://www.kobis.or.kr/common/mast/movie/2022/07/658806884828499a9f2ab77238deea12.jpg,뱅크시.jpg,20200663,장편 | 예술영화 | 다큐멘터리 | 112분 53초 | 전체관람가 | 영국,2D,[주연] 뱅크시 | 벤 아인 | 스티브 라자리데스 | 존 네이션 | 펠릭스 'FLX'브론 | 알란 KET | 스케이프마르티네즈 | 리스크
애니멀 체인지,https://www.kobis.or.kr/common/mast/movie/2022/01/6a42b980156a45fc8b77026ba1348c53.jpg,애니멀 체인지.jpg,20223266,"장편 | 일반영화 | 애니메이션, 판타지, 어드벤처 | 88분 25초 | 전체관람가 | 중국",2D,[주연] 김용(레이) | 석승훈(리온) | 장병관(프레드) | 박시윤(셜리)
볼코노고프 대위 탈출하다,https://www.kobis.or.kr/common/mast/movie/2023/08/8f189182433848618a8df35b267d5863.jpg,볼코노고프 대위 탈출하다.jpg,20231325,"장편 | 예술영화 | 스릴러, 드라마 | 126분 9초 | 15세이상관람가 | 러시아",2D,
대니초 : 코리안 드림,https://www.kobis.or.kr/common/mast/movie/2024/02/b25a6357068c4ad0a834534c863a8846.jpg,대니초 - 코리안 드림.jpg,20247436,장편 | 일반영화 | 공연 | 60분 50초 | 청소년관람불가 | 한국,2D,
레트리뷰션,https://www.kobis.or.kr/common/mast/movie/2023/12/8badc4606d3d4c3cadebcaa83adcb42c.jpg,레트리뷰션.jpg,20235733,"장편 | 일반영화 | 액션, 스릴러 | 90분 33초 | 15세이상관람가 | 미국",2D,[주연] 리암 니슨 | 엠베스 데이비츠
매미소리,https://www.kobis.or.kr/common/mast/movie/2022/02/aeaaf798a6ad412d95f75a92db6cc91e.jpg,매미소리.jpg,20197961,"장편 | 예술,독립 영화 | 드라마, 가족 | 121분 58초 | 15세이상관람가 | 한국",2D,[주연] 이양희 | 주보비 | 서연우 | 조경현
미친 능력,https://www.kobis.or.kr/common/mast/movie/2022/06/25d373ec8b65474bbab186f34bf027ce.jpg,미친 능력.jpg,20224732,"장편 | 일반영화 | 범죄, 액션, 코미디 | 106분 42초 | 15세이상관람가 | 미국",2D,[주연] 니콜라스 케이지 | 페드로 파스칼 | 닐 패트릭 해리스 | 티파니 해디쉬
킹덤 3: 운명의 불꽃,https://www.kobis.or.kr/common/mast/movie/2023/12/fb3776368bc84349b6cf563909ec4a2e.jpg,킹덤 3- 운명의 불꽃.jpg,20236715,"장편 | 일반영화 | 액션, 전쟁 | 129분 28초 | 15세이상관람가 | 일본",2D,[주연] 야마자키 켄토 | 요시자와 료 | 하시모토 칸나
파라다이스 하이웨이,https://www.kobis.or.kr/common/mast/movie/2022/08/5984d622f6fe4915966bef2549b300e3.jpg,파라다이스 하이웨이.jpg,20226365,"장편 | 예술영화 | 액션, 스릴러 | 114분 35초 | 15세이상관람가 | 미국",2D,[주연] 줄리엣 비노쉬 | 모건 프리먼 | 프랭크 그릴로 | 카메론 모나한 | 할라 핀리
살바도르 달리 : 불멸을 찾아서,https://www.kobis.or.kr/common/mast/movie/2023/07/806c3d77e2a2449e84a89f3a6bc26d79.jpg,살바도르 달리 - 불멸을 찾아서.jpg,20203109,장편 | 예술영화 | 다큐멘터리 | 109분 40초 | 12세이상관람가 | 스페인,2D,[주연] 살바도르 달리 | 갈라 달리 | 몽세 아구어 | 알프레드 히치콕 | 루이스 브뉘엘
그녀가 말했다,https://www.kobis.or.kr/common/mast/movie/2022/11/5947251f822443098eca0b018ae919af.jpg,그녀가 말했다.jpg,20228254,장편 | 일반영화 | 드라마 | 129분 0초 | 15세이상관람가 | 미국,2D,[주연] 캐리 멀리건 | 조 카잔 | 패트리샤 클락슨 | 안드레 브라우퍼
알카라스의 여름,https://www.kobis.or.kr/common/mast/movie/2022/10/da24b7c0b2ff4bcba12572f32cc163d0.jpg,알카라스의 여름.jpg,20227629,장편 | 예술영화 | 드라마 | 120분 11초 | 12세이상관람가 | 스페인,2D,[주연] 조르디 푸홀 돌체트 | 안나 오틴 | 세니아 로제트 | 알베르트 보쉬 | 아이네트 주누
마리앙투아네트,https://www.kobis.or.kr/common/mast/movie/2023/01/e2f4af0e08294236826c3a5bfa5de5bc.jpg,마리앙투아네트.jpg,20229492,"장편 | 일반영화 | 뮤지컬, 공연 | 158분 10초 | 12세이상관람가 | 한국",2D,
해탄적일천,https://www.kobis.or.kr/common/mast/movie/2021/12/f70aeeec58ae43a3acdab0a0f3ff381f.jpg,해탄적일천.jpg,19838068,장편 | 예술영화 | 드라마 | 166분 22초 | 12세이상관람가 | 대만,"필름,2D",[주연] 장애가 | 호인몽
