,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
607,런던 블러바드,https://www.kobis.or.kr/common/mast/movie/2012/08/97a546dbec9d41cdb70b30fda65e01bb.jpg,런던 블러바드.jpg,20125306,"장편 | 일반영화 | 범죄, 드라마 | 103분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 콜린 파렐 | 키이라 나이틀리 | 레이 윈스톤 | 제이미 캠벨 바우어
608,이다,https://www.kobis.or.kr/common/mast/movie/2021/01/361f8c8993294e699284bb081bba902f.jpg,이다.jpg,20145462,"장편 | 예술영화 | 드라마 | 82분 0초 | 15세이상관람가 | 폴란드, 덴마크","필름,2D",[주연] 요안나 쿨릭
609,라라와 움직이는 비밀의 숲,https://www.kobis.or.kr/common/mast/movie/2019/06/e2d7ab9b84944118aa781ba1935b60d2.jpg,라라와 움직이는 비밀의 숲.jpg,20191842,장편 | 일반영화 | 애니메이션 | 74분 17초 | 전체관람가 | 중국,2D,
610,파리의 딜릴리,https://www.kobis.or.kr/common/mast/movie/2019/05/2846429c7d494d96ae5096a14cdde825.jpg,파리의 딜릴리.jpg,20198144,"장편 | 예술영화 | 애니메이션, 가족, 미스터리 | 93분 53초 | 전체관람가 | 프랑스",2D,
611,브레이브 언더 파이어,https://www.kobis.or.kr/common/mast/movie/2021/03/df2ddf9c6bf64a45968e48a8fd9ea523.jpg,브레이브 언더 파이어.jpg,20216361,장편 | 일반영화 | 액션 | 107분 29초 | 12세이상관람가 | 러시아,2D,[주연] 콘스탄틴 카벤스키 | 이반 얀콥스키
612,아메리칸 파이: 19금 동창회,https://www.kobis.or.kr/common/mast/movie/2012/07/fd87d3e064e944f690d296ee0a967685.jpg,아메리칸 파이- 19금 동창회.jpg,20128530,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 111분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 제이슨 빅스 | 크리스 클라인 | 숀 윌리엄 스코트 | 에디 케이 토마스 | 토마스 이안 니콜라스
613,조,https://www.kobis.or.kr/common/mast/movie/2019/06/039e26c6332a459f95af4d2f43ab241d.jpg,조.jpg,20192501,"장편 | 예술영화 | 멜로/로맨스, SF | 103분 46초 | 15세이상관람가 | 미국",2D,[주연] 레아 세이두 | 이완 맥그리거
614,빛나는 순간,https://www.kobis.or.kr/common/mast/movie/2021/06/57cb11dc0dba4be88ed11a49d044a613.jpg,빛나는 순간.jpg,20201464,"장편 | 예술,독립 영화 | 드라마 | 95분 19초 | 12세이상관람가 | 한국",2D,[주연] 고두심(진옥) | 지현우(경훈)
615,블랙핑크 더 무비,https://www.kobis.or.kr/common/mast/movie/2021/07/affc2b6bd99e41ae89c9f0f28a8e5ab1.jpg,블랙핑크 더 무비.jpg,20218815,장편 | 일반영화 | 공연 | 99분 12초 | 전체관람가 | 한국,2D,[편집] 신준희(Chief Editor)
616,극장판 요괴워치: 포에버 프렌즈,https://www.kobis.or.kr/common/mast/movie/2020/09/3af51b69c43146668a3a120b5c574f18.jpg,극장판 요괴워치- 포에버 프렌즈.jpg,20208393,장편 | 일반영화 | 애니메이션 | 99분 51초 | 전체관람가 | 일본,2D,[주연] 신용우(고귀한) | 정혜원(서민) | 박리나(천송이) | 김현지(깜냥이)
617,볼츠와 블립,https://www.kobis.or.kr/common/mast/movie/2012/02/3e83e4ebeb764fe2a72b3a3d008557d4.jpg,볼츠와 블립.jpg,20119424,"장편 | 일반영화 | 애니메이션, 코미디, 어드벤처 | 77분 0초 | 전체관람가 | 한국","필름,2D,3D",[주연] 김일(블립 목소리 ) | 최정호(볼츠 목소리)
618,더블패티,https://www.kobis.or.kr/common/mast/movie/2021/01/369865a2fdd845b6ab7c2fe51ddb4a09.jpg,더블패티.jpg,20200311,장편 | 일반영화 | 드라마 | 107분 7초 | 15세이상관람가 | 한국,2D,[주연] 신승호(우람) | 배주현(현지) | 신지연(면접진행자)
619,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,https://www.kobis.or.kr/common/mast/movie/2014/05/70b2ecc95ce444988496901e40ca62ca.jpg,극장판 날아라! 호빵맨 - 바나나섬을 되찾아줘.jpg,20149155,"장편 | 예술영화 | 애니메이션, 어드벤처, 가족, 코미디 | 66분 33초 | 전체관람가 | 일본","필름,2D",[주연] 이선주 | 황원
620,배드 지니어스,https://www.kobis.or.kr/common/mast/movie/2017/11/b57ba10332b14fcdbefe9b3945f0f558.jpg,배드 지니어스.jpg,20173804,장편 | 예술영화 | 스릴러 | 129분 57초 | 15세이상관람가 | 태국,2D,[주연] 옥밥 | 논 | 옴 | 제임스
621,아스테릭스: 신들의 전당,https://www.kobis.or.kr/common/mast/movie/2015/04/414b824111dc45958c8a669705023d29.jpg,아스테릭스- 신들의 전당.jpg,20158484,장편 | 일반영화 | 애니메이션 | 85분 29초 | 전체관람가 | 프랑스,"필름,2D",
622,프로페서 앤 매드맨,https://www.kobis.or.kr/common/mast/movie/2021/06/ecee348f2e7d44478df25eac5aaebaed.jpg,프로페서 앤 매드맨.jpg,20216083,"장편 | 예술영화 | 드라마, 미스터리, 스릴러 | 124분 35초 | 15세이상관람가 | 미국",2D,[주연] 멜 깁슨(제임스 머리) | 숀 펜(윌리엄 체스터 마이너)
623,꼬마 유령,https://www.kobis.or.kr/common/mast/movie/2015/05/283de65b062e41e19322515aa1ffbc51.jpg,꼬마 유령.jpg,20140207,"장편 | 예술영화 | 판타지, 가족 | 92분 4초 | 전체관람가 | 독일, 스위스","필름,2D",
624,아이 인 더 스카이,https://www.kobis.or.kr/common/mast/movie/2016/06/1194f42baa7146b3af543b8386c54d37.jpg,아이 인 더 스카이.jpg,20165401,"장편 | 일반영화 | 전쟁, 스릴러 | 101분 57초 | 12세이상관람가 | 영국",2D,[주연] 헬렌 미렌 | 아론 폴 | 알란 릭맨
625,아무도 머물지 않았다,https://www.kobis.or.kr/common/mast/movie/2013/11/ab3eeab872b147d5b573312751141292.jpg,아무도 머물지 않았다.jpg,20136289,"장편 | 예술영화 | 드라마, 미스터리 | 130분 14초 | 15세이상관람가 | 프랑스, 이탈리아","필름,2D",[주연] 베레니스 베조(마리) | 타하르 라힘(사미르) | 알리 모사파(아메드)
626,쁘띠 마망,https://www.kobis.or.kr/common/mast/movie/2021/09/00c0c2728a354cf799c55e0a7185d9e6.jpg,쁘띠 마망.jpg,20210242,"장편 | 예술영화 | 드라마, 판타지 | 72분 40초 | 전체관람가 | 프랑스",2D,[주연] 조세핀 산스 | 가브리엘 산스
627,스톤,https://www.kobis.or.kr/upload/up_img/2011/09/mov_GDFI68_20110927125722_1.jpg,스톤.jpg,20112741,"장편 | 일반영화 | 드라마, 스릴러 | 105분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 로버트 드 니로(존 메이브리 ) | 에드워드 노튼(제랄드 크리슨 스톤 ) | 밀라 요보비치(루세타 크리슨 )
628,핑크퐁 시네마 콘서트 : 우주대탐험,https://www.kobis.or.kr/common/mast/movie/2020/01/4fcbb991743e4db5be438e16c8bdee7e.jpg,핑크퐁 시네마 콘서트 - 우주대탐험.jpg,20193836,장편 | 일반영화 | 애니메이션 | 66분 16초 | 전체관람가 | 한국,2D,[주연] 조경이(핑크퐁) | 김서영(아기상어)
629,삽질,https://www.kobis.or.kr/common/mast/movie/2019/11/633785fbfa6448e4824a07604918577d.jpg,삽질.jpg,20190678,"장편 | 예술,독립 영화 | 다큐멘터리 | 93분 49초 | 12세이상관람가 | 한국",2D,[주연] 이명박(이명박) | 김병기(김병기) | 김종술(김종술)
630,워 위드 그랜파,https://www.kobis.or.kr/common/mast/movie/2021/02/4b010fa456534e4c85dff76a3960bdd9.jpg,워 위드 그랜파.jpg,20209013,장편 | 예술영화 | 코미디 | 97분 45초 | 12세이상관람가 | 미국,2D,[주연] 로버트 드 니로 | 우마 서먼 | 오크스 페글리
631,비우티풀,https://www.kobis.or.kr/upload/up_img/2011/08/mov_CFF4JC_20110830170917_1.jpg,비우티풀.jpg,20112314,장편 | 예술영화 | 드라마 | 148분 0초 | 청소년관람불가 | 스페인,"필름,2D",[주연] 하비에르 바르뎀(욱스발 )
632,해수의 아이,https://www.kobis.or.kr/common/mast/movie/2020/09/e8f2a69f9bb14d3daf64f7eb1540c7e6.jpg,해수의 아이.jpg,20204725,"장편 | 예술영화 | 애니메이션, 어드벤처, 드라마 | 110분 56초 | 전체관람가 | 일본",2D,[주연] 아시다 마나(루카) | 이시바시 히이로(우미) | 우라가미 세이슈(소라) | 모리사키 윈(앙글라드)
633,토마스와 친구들: 잃어버린 왕관,https://www.kobis.or.kr/common/mast/movie/2014/10/75aca9cc41d94668ac690e8e97ff5288.jpg,토마스와 친구들- 잃어버린 왕관.jpg,20143325,장편 | 일반영화 | 애니메이션 | 62분 5초 | 전체관람가 | 영국,2D,
634,슈퍼 베어,https://www.kobis.or.kr/common/mast/movie/2020/01/f9b27c5852ff435e8ba339011e019e23.jpg,슈퍼 베어.jpg,20192988,"장편 | 예술영화 | 액션, 어드벤처, 애니메이션 | 77분 57초 | 전체관람가 | 미국",2D,[주연] 김기두 | 서반석 | 박성영
635,스턱 인 러브,https://www.kobis.or.kr/common/mast/movie/2014/02/d3e0926dd2c14076bc03f578d93e438c.jpg,스턱 인 러브.jpg,20147584,"장편 | 예술영화 | 코미디, 드라마, 멜로/로맨스 | 95분 18초 | 15세이상관람가 | 미국","필름,2D",[주연] 릴리 콜린스 | 로건 레먼
636,캡틴 샤키,https://www.kobis.or.kr/common/mast/movie/2018/10/8cdf9b9083f74f648b2d6bedd3187786.jpg,캡틴 샤키.jpg,20183043,"장편 | 예술영화 | 애니메이션, 액션, 어드벤처 | 77분 8초 | 전체관람가 | 독일",2D,[주연] 최정현(샤키 목소리) | 김경희(보니 목소리) | 민아(마이키 목소리) | 박상훈(생쥐군 목소리) | 석승훈(코코 목소리) | 홍진욱(올드빌 목소리)
637,청설,https://www.kobis.or.kr/upload/up_img/cleansing/16/mov_20100316_3.jpg,청설.jpg,20100316,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 109분 0초 | 전체관람가 | 대만","필름,2D",[주연] 펑위옌 | 진의함 | 첸옌시
638,호비와 무지개 오아시스 대모험,https://www.kobis.or.kr/common/mast/movie/2017/07/6f715e3122ab43b6adb50e33c95b02bc.jpg,호비와 무지개 오아시스 대모험.jpg,20170347,장편 | 일반영화 | 애니메이션 | 60분 0초 | 전체관람가 | 일본,2D,
639,런어웨이즈,https://www.kobis.or.kr/upload/up_img/cleansing/30/mov_20100330_3.jpg,런어웨이즈.jpg,20100330,장편 | 예술영화 | 드라마 | 106분 0초 | 청소년관람불가 | 미국,필름,[주연] 크리스틴 스튜어트 | 다코타 패닝
640,슈퍼소닉,https://www.kobis.or.kr/common/mast/movie/2016/10/b61b36a3dcaa4971828c947ffed048b7.jpg,슈퍼소닉.jpg,20160942,장편 | 예술영화 | 다큐멘터리 | 121분 58초 | 15세이상관람가 | 영국,2D,[주연] 노엘 갤러거 | 리암 갤러거
641,블루 발렌타인,https://www.kobis.or.kr/common/mast/movie/2013/02/642f4b7ccceb4cc284c223162f44d39c.jpg,블루 발렌타인.jpg,20126026,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 112분 0초 | 청소년관람불가 | 미국","필름,2D",[주연] 라이언 고슬링 | 미쉘 윌리엄스
642,뷰티풀 라이,https://www.kobis.or.kr/common/mast/movie/2015/02/be9a47c815a844ecb906eb67431de1fd.jpg,뷰티풀 라이.jpg,20157421,장편 | 예술영화 | 드라마 | 110분 16초 | 12세이상관람가 | 미국,"필름,2D",[주연] 리즈 위더스푼 | 아놀드 오셍 | 게르 두아니 | 엠마뉴엘 잘
643,호비와 후후의 대모험: 무지개꽃을 구하라,https://www.kobis.or.kr/common/mast/movie/2013/10/af3cbce39c004fbb85459aefc6e1dbde.jpg,호비와 후후의 대모험- 무지개꽃을 구하라.jpg,20132381,장편 | 일반영화 | 애니메이션 | 67분 0초 | 전체관람가 | 일본,"필름,2D",
644,라이드 : 나에게로의 여행,https://www.kobis.or.kr/common/mast/movie/2015/06/5ace3c83c29543fab5e2de4c81a18660.jpg,라이드 - 나에게로의 여행.jpg,20159521,장편 | 예술영화 | 드라마 | 93분 8초 | 15세이상관람가 | 미국,"필름,2D",[주연] 헬렌 헌트 | 루크 윌슨 | 브렌튼 스웨이츠
645,크리드2,https://www.kobis.or.kr/common/mast/movie/2019/01/0f4e0ad82b73446f8a9b34aec5d1c247.jpg,크리드2.jpg,20196243,"장편 | 일반영화 | 액션, 드라마 | 129분 52초 | 12세이상관람가 | 미국",2D,[주연] 마이클 B. 조던 | 실베스터 스탤론 | 테사 톰슨 | 돌프 룬드그렌 | 플로리안 문테아누
646,이케아 옷장에서 시작된 특별난 여행,https://www.kobis.or.kr/common/mast/movie/2019/07/107803a12b45427291619b1f39f7f965.jpg,이케아 옷장에서 시작된 특별난 여행.jpg,20191782,"장편 | 예술영화 | 드라마, 어드벤처 | 95분 39초 | 12세이상관람가 | 프랑스",2D,[주연] 다누쉬 | 베레니스 베조 | 에린 모리아티
647,행복한 사전,https://www.kobis.or.kr/common/mast/movie/2014/02/e6073660e8f749da8e82675cabbfdb57.jpg,행복한 사전.jpg,20136298,"장편 | 예술영화 | 드라마, 코미디 | 132분 55초 | 전체관람가 | 일본","필름,2D",[주연] 마츠다 류헤이 | 미야자키 아오이 | 오다기리 조
648,치코와 리타,https://www.kobis.or.kr/common/mast/movie/2012/01/47b4d57af8e24eb9b65634acc91bca06.jpg,치코와 리타.jpg,20113501,"장편 | 예술영화 | 애니메이션, 멜로/로맨스 | 93분 0초 | 15세이상관람가 | 스페인, 영국","필름,2D",[주연] 에만 소르 오냐 | 리마라 메니시스
649,프렌드 존,https://www.kobis.or.kr/common/mast/movie/2019/09/469db6f7f4d84ec7b51136c52a1678b5.jpg,프렌드 존.jpg,20197392,"장편 | 예술영화 | 멜로/로맨스, 코미디 | 119분 12초 | 12세이상관람가 | 태국",2D,
650,고양이를 빌려드립니다,https://www.kobis.or.kr/common/mast/movie/2012/12/6977571c12bb4b38b3e01cd9646a84b1.jpg,고양이를 빌려드립니다.jpg,20122861,"장편 | 예술영화 | 드라마, 코미디 | 110분 0초 | 12세이상관람가 | 일본","필름,2D",[주연] 이치카와 미카코 | 쿠사무라 레이코 | 미츠이시 켄 | 타나카 케이
651,캡틴 판타스틱,https://www.kobis.or.kr/common/mast/movie/2020/10/c77a4f1a06464ba2a37445428bea1d19.jpg,캡틴 판타스틱.jpg,20167628,장편 | 예술영화 | 드라마 | 119분 3초 | 15세이상관람가 | 미국,2D,[주연] 비고 모텐슨 | 조지 맥케이 | 애너리즈 바쏘
652,버진 스노우,https://www.kobis.or.kr/common/mast/movie/2014/12/57b2520ccd8247c9bd0ddd317cd4faea.jpg,버진 스노우.jpg,20143706,"장편 | 예술영화 | 미스터리, 드라마 | 91분 2초 | 청소년관람불가 | 프랑스, 미국","필름,2D",[주연] 쉐일린 우들리 | 에바 그린 | 크리스토퍼 멜로니 | 실로 페르난데즈 | 가보리 시디베
653,로즈,https://www.kobis.or.kr/common/mast/movie/2017/03/566d3ff7e6314a99b8d3960086ac0a3a.jpg,로즈.jpg,20168083,"장편 | 예술영화 | 멜로/로맨스, 드라마 | 108분 37초 | 15세이상관람가 | 아일랜드",2D,[주연] 루니 마라 | 테오 제임스 | 에릭 바나 | 바네사 레드그레이브 | 잭 레이너
654,MB의 추억,https://www.kobis.or.kr/common/mast/movie/2012/12/5764309a97b745f98bcf4b1c1258888a.jpg,MB의 추억.jpg,20120541,"장편 | 예술,독립 영화 | 다큐멘터리 | 65분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 안석환(내레이션)
655,하나와 미소시루,https://www.kobis.or.kr/common/mast/movie/2016/04/a784457bcf30424c837e202b29d2e847.jpg,하나와 미소시루.jpg,20161788,"장편 | 예술영화 | 가족, 드라마 | 117분 27초 | 전체관람가 | 일본",2D,[주연] 히로스에 료코 | 타키코 켄이치 | 아카마츠 에미나
656,사랑이 이긴다,https://www.kobis.or.kr/common/mast/movie/2015/09/86be4936af4b4c7caa2546947eb553da.jpg,사랑이 이긴다.jpg,20140190,"장편 | 예술,독립 영화 | 가족, 드라마 | 100분 15초 | 15세이상관람가 | 한국","필름,2D",[주연] 최정원 | 장현성 | 오유진(수아)
657,십개월의 미래,https://www.kobis.or.kr/common/mast/movie/2021/10/7f95cfbe8e924f23a13359d976b2c073.jpg,십개월의 미래.jpg,20200302,"장편 | 예술,독립 영화 | 드라마 | 95분 32초 | 12세이상관람가 | 한국",2D,[주연] 최성은(미래) | 서영주(윤호) | 유이든(김김) | 백현진(옹중) | 권아름(강미)
658,토이 가디언즈,https://www.kobis.or.kr/common/mast/movie/2018/02/bd6cc914e4424bf9810055b1aecfd6ad.jpg,토이 가디언즈.jpg,20181579,"장편 | 예술영화 | 애니메이션 | 88분 13초 | 전체관람가 | 중국, 프랑스",2D,[주연] 박소라 | 장경희
659,군산: 거위를 노래하다,https://www.kobis.or.kr/common/mast/movie/2018/10/a9fb75e1e8e5442eb2f8eb15bc5f566c.jpg,군산- 거위를 노래하다.jpg,20181086,"장편 | 예술,독립 영화 | 드라마 | 121분 9초 | 15세이상관람가 | 한국",2D,[주연] 박해일(윤영) | 문소리 | 정진영(이사장) | 박소담
660,카센타,https://www.kobis.or.kr/common/mast/movie/2019/10/032eabf5ad324ade9975d6f793f98a34.jpg,카센타.jpg,20181164,"장편 | 예술,독립 영화 | 범죄, 코미디 | 97분 5초 | 15세이상관람가 | 한국",2D,[주연] 박용우(재구) | 조은지(순영)
661,이민자,https://www.kobis.or.kr/common/mast/movie/2015/08/4e6e1d52a1f546fb82c1fd2357e84cc8.jpg,이민자.jpg,20153521,"장편 | 예술영화 | 드라마, 미스터리, 멜로/로맨스 | 117분 11초 | 15세이상관람가 | 미국","필름,2D",[주연] 마리옹 꼬띠아르 | 호아킨 피닉스 | 제레미 레너
662,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,https://www.kobis.or.kr/common/mast/movie/2020/09/4ba5ee4849284115a84fe63a6dc42e0a.jpg,극장판 엉덩이 탐정- 텐텐마을의 수수께끼.jpg,20206178,장편 | 일반영화 | 애니메이션 | 61분 13초 | 전체관람가 | 일본,2D,[주연] 김은아(엉덩이 탐정) | 소연(브라운) | 홍진욱(말티즈 서장) | 남도형(괴도 유)
663,"러블리, 스틸",https://www.kobis.or.kr/common/mast/movie/2011/12/cd9ef1b6c7e74e0989dd089119a555c9.jpg,"러블리, 스틸.jpg",20090739,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 92분 0초 | 12세이상관람가 | 미국","필름,2D",[주연] 마틴 랜도 | 엘렌 버스틴 | 아담 스콧 | 엘리자베스 뱅크스
664,나쁜놈은 죽는다,https://www.kobis.or.kr/common/mast/movie/2016/02/eba83d5daf4744b5ac8be4e62c5dd0d7.jpg,나쁜놈은 죽는다.jpg,20156080,"장편 | 일반영화 | 코미디, 액션 | 103분 45초 | 15세이상관람가 | 중국, 한국","필름,2D",[주연] 손예진 | 진백림 | 신현준 | 박철민 | 장광 | 교진우 | 양욱문 | 정문박 | 김윤희
665,"하늘을 나는 강아지, 비포와 친구들",https://www.kobis.or.kr/common/mast/movie/2014/04/690012e57c0e4713a860063d68e4b477.jpg,"하늘을 나는 강아지, 비포와 친구들.jpg",20147904,"장편 | 일반영화 | 애니메이션, 어드벤처 | 81분 48초 | 전체관람가 | 이스라엘","필름,2D",
