,영화 이름,이미지 링크,이미지 이름,영화 코드,영화 정보,상영타입,주연배우
209,파라노말 액티비티 2,https://www.kobis.or.kr/upload/up_img/cleansing/15/mov_20101015_3.jpg,파라노말 액티비티 2.jpg,20101015,장편 | 예술영화 | 공포(호러) | 90분 0초 | 12세이상관람가 | 미국,"필름,2D",[주연] 케이티 피더스턴(케이티) | 미카 슬로앳(미카)
210,레드 라이딩 후드,https://www.kobis.or.kr/upload/up_img/2011/03/mov_2D4284_20110304145752_1.jpg,레드 라이딩 후드.jpg,20119768,"장편 | 일반영화 | 드라마, 판타지, 멜로/로맨스 | 100분 0초 | 15세이상관람가 | 미국, 캐나다","필름,2D",[주연] 아만다 사이프리드(발레리) | 게리 올드만(솔로몬 신부)
211,홈,https://www.kobis.or.kr/common/mast/movie/2015/05/74b108bff1eb413a8651bbaf7f33c28f.jpg,홈.jpg,20140145,"장편 | 일반영화 | 애니메이션, 어드벤처, 판타지 | 93분 41초 | 전체관람가 | 미국","필름,2D,3D,4D",[주연] 짐 파슨스 | 리한나 | 제니퍼 로페즈 | 스티브 마틴
212,블라인드 사이드,https://www.kobis.or.kr/upload/up_img/cleansing/65/mov_20100165_3.jpg,블라인드 사이드.jpg,20100165,장편 | 예술영화 | 드라마 | 128분 0초 | 12세이상관람가 | 미국,"필름,2D",[주연] 산드라 블록
213,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,https://www.kobis.or.kr/upload/up_img/2011/09/mov_560BBI_20110922135427_1.jpg,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」.jpg,20112709,"장편 | 일반영화 | 애니메이션, 판타지, 어드벤처 | 98분 0초 | 전체관람가 | 일본","필름,2D",[주연] 미즈키 나나 | 마츠모토 리카
214,고질라: 킹 오브 몬스터,https://www.kobis.or.kr/common/mast/movie/2019/05/d315911ecd6146a8a04a320d9eb1046f.jpg,고질라- 킹 오브 몬스터.jpg,20184865,"장편 | 일반영화 | 액션, 어드벤처, SF | 131분 33초 | 12세이상관람가 | 미국","2D,3D,4D,IMAX,ScreenX",[주연] 밀리 바비 브라운 | 베라 파미가 | 카일 챈들러 | 샐리 호킨스 | 와타나베 켄 | 장쯔이
215,클로버필드 10번지,https://www.kobis.or.kr/common/mast/movie/2016/04/07b8371985c049408f30cdd4657280b5.jpg,클로버필드 10번지.jpg,20162065,"장편 | 일반영화 | 미스터리, 스릴러 | 103분 28초 | 15세이상관람가 | 미국","2D,4D",[주연] 메리 엘리자베스 윈스티드 | 존 굿맨 | 존 갤러거 주니어
216,경성학교: 사라진 소녀들,https://www.kobis.or.kr/common/mast/movie/2015/05/49c7b0d1bdfd4cdc99cb886e2e788022.jpg,경성학교- 사라진 소녀들.jpg,20141224,"장편 | 일반영화 | 미스터리, 드라마 | 99분 10초 | 15세이상관람가 | 한국","필름,2D",[주연] 박보영(차주란) | 엄지원(교장) | 박소담(연덕)
217,어쌔신 크리드,https://www.kobis.or.kr/common/mast/movie/2016/12/e6f050ef21254d169c015471cb7eb932.jpg,어쌔신 크리드.jpg,20164421,"장편 | 일반영화 | 액션, 어드벤처, 판타지, SF | 115분 39초 | 15세이상관람가 | 미국, 영국, 프랑스","2D,3D,4D",[주연] 마이클 패스벤더 | 마리옹 꼬띠아르 | 아리안 라베드 | 제레미 아이언스 | 브렌단 글리슨 | 마이클 K. 윌리엄스
218,플립,https://www.kobis.or.kr/common/mast/movie/2021/04/f48e036c884a43058620bfd2cef5fddc.jpg,플립.jpg,20177501,"장편 | 일반영화 | 드라마, 멜로/로맨스 | 89분 43초 | 12세이상관람가 | 미국",2D,[주연] 매들린 캐롤(줄리) | 캘런 맥오리피(브라이스)
219,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,https://www.kobis.or.kr/common/mast/movie/2018/12/c8d7e55eb5d04d93a91d9ee370be85ec.jpg,극장판 짱구는 못말려- 아뵤! 쿵후 보이즈 ~라면 대란~.jpg,20183479,장편 | 일반영화 | 애니메이션 | 103분 38초 | 전체관람가 | 일본,2D,[주연] 박영남(짱구 (한국어 목소리)) | 강희선(엄마/맹구 (한국어 목소리)) | 김환진(아빠 (한국어 목소리)) | 여민정(짱아/철수 (한국어 목소리))
220,석조저택 살인사건,https://www.kobis.or.kr/common/mast/movie/2017/04/68c8bd72e06d460b91ca51299c65325b.jpg,석조저택 살인사건.jpg,20156708,장편 | 일반영화 | 스릴러 | 108분 32초 | 15세이상관람가 | 한국,2D,[주연] 고수(이석진/최승만) | 김주혁 | 문성근 | 박성웅 | 임화영
221,커플즈,https://www.kobis.or.kr/upload/up_img/2011/10/mov_5B9456_20111014135734_1.jpg,커플즈.jpg,20110612,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 110분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 공형진(병찬) | 김주혁(유석) | 이윤지(애연) | 이시영(나리) | 오정세(복남)
222,미드나잇 인 파리,https://www.kobis.or.kr/common/mast/movie/2016/10/abae30ad618b429e8922e4979a7cab2b.jpg,미드나잇 인 파리.jpg,20126686,"장편 | 예술영화 | 코미디, 멜로/로맨스, 판타지 | 94분 0초 | 15세이상관람가 | 미국, 스페인","필름,2D",[주연] 오웬 윌슨 | 마리온 꼬띨라르 | 레이첼 맥아담스 | 애드리언 브로디
223,싱글라이더,https://www.kobis.or.kr/common/mast/movie/2017/01/6d31c4dfecb4431ea28bacd5bdb9b51c.jpg,싱글라이더.jpg,20161723,장편 | 일반영화 | 드라마 | 97분 13초 | 15세이상관람가 | 한국,2D,[주연] 이병헌(강재훈) | 공효진(이수진) | 안소희(지나(유진아))
224,오! 문희,https://www.kobis.or.kr/common/mast/movie/2020/08/234cb235d23745dbb90f52575853fefb.jpg,오! 문희.jpg,20193666,"장편 | 일반영화 | 코미디, 드라마 | 109분 30초 | 12세이상관람가 | 한국",2D,[주연] 나문희(오문희) | 이희준(두원) | 김예은(한재숙)
225,그녀,https://www.kobis.or.kr/common/mast/movie/2019/05/07c9b8b3e4444c47abb8fe63c84b3c29.jpg,그녀.jpg,20148748,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 125분 57초 | 15세이상관람가 | 미국","필름,2D",[주연] 호아킨 피닉스 | 스칼렛 요한슨 | 에이미 아담스 | 루니 마라
226,오즈 그레이트 앤드 파워풀,https://www.kobis.or.kr/common/mast/movie/2013/01/ba420e0dfe934f4ab38c9f7d1c57397b.jpg,오즈 그레이트 앤드 파워풀.jpg,20122625,"장편 | 일반영화 | 판타지, 어드벤처, 액션 | 130분 0초 | 전체관람가 | 미국","필름,2D,3D,IMAX",[주연] 제임스 프랭코(오즈) | 미쉘 윌리엄스(마녀 글린다) | 레이첼 와이즈(마녀 이바노라) | 밀라 쿠니스(마녀 테오도라 )
227,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,https://www.kobis.or.kr/common/mast/movie/2012/12/d84d193527664c93aaa89107ab8f4977.jpg,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」.jpg,20128247,장편 | 일반영화 | 애니메이션 | 72분 0초 | 전체관람가 | 일본,"필름,2D",[주연] 마츠모토 리카 | 오오타니 이쿠에 | 미야노 마모루
228,7호실,https://www.kobis.or.kr/common/mast/movie/2017/10/60fc54b69a49439d9588decdc562c7f9.jpg,7호실.jpg,20168754,장편 | 일반영화 | 코미디 | 100분 16초 | 15세이상관람가 | 한국,2D,[주연] 신하균 | 도경수
229,치외법권,https://www.kobis.or.kr/common/mast/movie/2015/07/4ef13c4fb4684a9493e075e5534239b9.jpg,치외법권.jpg,20155826,장편 | 일반영화 | 액션 | 103분 44초 | 15세이상관람가 | 한국,"필름,2D",[주연] 임창정 | 최다니엘(조유민) | 나현정(큐레이터)
230,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,https://www.kobis.or.kr/upload/up_img/2011/04/mov_2EIC5J_20110421144829_1.jpg,짱구는 못말려 극장판 - 초시공! 태풍을 부르는 나의 신부.jpg,20110250,장편 | 일반영화 | 애니메이션 | 100분 0초 | 전체관람가 | 일본,"필름,2D",[주연] 야지마 아키코 | 나라하시 미키
231,덤보,https://www.kobis.or.kr/common/mast/movie/2019/03/5a4ae9fbe4ee41a99d7ca200e9feb636.jpg,덤보.jpg,20196025,"장편 | 일반영화 | 가족, 판타지 | 111분 48초 | 전체관람가 | 미국","2D,4D,IMAX",[주연] 콜린 파렐 | 마이클 키튼 | 대니 드비토 | 에바 그린
232,링컨: 뱀파이어 헌터,https://www.kobis.or.kr/common/mast/movie/2012/07/7c8ecfc3d92748c78dc5e387c75a7058.jpg,링컨- 뱀파이어 헌터.jpg,20125338,"장편 | 일반영화 | 액션, 스릴러, 공포(호러) | 105분 0초 | 청소년관람불가 | 미국","필름,2D,3D,4D",[주연] 벤자민 워커 | 도미닉 쿠퍼 | 루퍼스 스웰 | 메리 엘리자베스 윈스티드
233,아메리칸 스나이퍼,https://www.kobis.or.kr/common/mast/movie/2015/01/3a7cd131a55b41e4a46b4b3510f5c23e.jpg,아메리칸 스나이퍼.jpg,20143754,장편 | 일반영화 | 액션 | 132분 29초 | 청소년관람불가 | 미국,"필름,2D,IMAX",[주연] 브래들리 쿠퍼 | 시에나 밀러
234,러브 유어셀프 인 서울,https://www.kobis.or.kr/common/mast/movie/2018/12/6e664a0ae00f417b9ac3db6f5a5d204b.jpg,러브 유어셀프 인 서울.jpg,20185124,장편 | 일반영화 | 공연 | 111분 48초 | 전체관람가 | 한국,"2D,4D,ScreenX",[주연] 김남준 | 김석진 | 민윤기 | 정호석 | 박지민 | 김태형 | 전정국
235,숲속으로,https://www.kobis.or.kr/common/mast/movie/2014/12/c2a2c01bf75c4da9944b3af2f6d11c48.jpg,숲속으로.jpg,20143422,장편 | 일반영화 | 뮤지컬 | 124분 35초 | 전체관람가 | 미국,"필름,2D",[주연] 메릴 스트립 | 조니 뎁 | 에밀리 블런트 | 제임스 코든 | 안나 켄드릭 | 크리스 파인
236,자산어보,https://www.kobis.or.kr/common/mast/movie/2021/03/dbb2487fc9cc4566ae9f178eef80a538.jpg,자산어보.jpg,20197434,"장편 | 일반영화 | 사극, 드라마 | 126분 14초 | 12세이상관람가 | 한국",2D,[주연] 설경구(정약전) | 변요한(창대) | 이미은(뱃사공2)
237,하이힐,https://www.kobis.or.kr/common/mast/movie/2014/06/b242c5bdee53455a9ebdbad2427d949e.jpg,하이힐.jpg,20136062,"장편 | 일반영화 | 범죄, 액션 | 124분 46초 | 청소년관람불가 | 한국","필름,2D",[주연] 차승원(윤지욱) | 오정세(허곤) | 이솜(장미) | 김병옥(우정출연-진박사)
238,음치 클리닉,https://www.kobis.or.kr/common/mast/movie/2012/12/9d1ea74c14a44d1bb4127c2c9fc9fa84.jpg,음치 클리닉.jpg,20125406,"장편 | 일반영화 | 멜로/로맨스, 코미디 | 124분 0초 | 12세이상관람가 | 한국","필름,2D",[주연] 박하선(동주) | 윤상현(신홍)
239,맨발의 꿈,https://www.kobis.or.kr/upload/up_img/2011/02/mov_8G0A30_20110214181006_1.jpg,맨발의 꿈.jpg,20100210,"장편 | 일반영화 | 드라마 | 121분 0초 | 전체관람가 | 한국, 인도네시아, 일본","필름,2D",[주연] 박희순(김원광) | 고창석(박인기)
240,허스토리,https://www.kobis.or.kr/common/mast/movie/2018/06/5724341cede94b43b1e2e088b2fa9ab7.jpg,허스토리.jpg,20172469,장편 | 일반영화 | 드라마 | 120분 35초 | 12세이상관람가 | 한국,2D,[주연] 김희애(문정숙 사장) | 김해숙
241,브링 더 소울 : 더 무비,https://www.kobis.or.kr/common/mast/movie/2019/06/b5ef55af13c444e7a6f4f73a235a9e95.jpg,브링 더 소울 - 더 무비.jpg,20193275,장편 | 일반영화 | 기타 | 101분 9초 | 전체관람가 | 한국,2D,[주연] 김남준 | 김석진 | 민윤기 | 정호석 | 박지민 | 김태형 | 전정국
242,패딩턴 2,https://www.kobis.or.kr/common/mast/movie/2018/02/8ed6871e6bd74e0285c7823761235780.jpg,패딩턴 2.jpg,20178672,"장편 | 예술영화 | 코미디, 드라마 | 103분 51초 | 전체관람가 | 프랑스, 영국",2D,[주연] 벤 위쇼 | 휴 그랜트 | 브렌단 글리슨 | 샐리 호킨스
243,늑대아이,https://www.kobis.or.kr/common/mast/movie/2012/12/045ddf2ef7794219acf12207936c5951.jpg,늑대아이.jpg,20127494,"장편 | 예술영화 | 애니메이션, 판타지, 멜로/로맨스, 드라마, 어드벤처 | 117분 0초 | 전체관람가 | 일본","필름,2D",[주연] 미야자키 아오이 | 오사와 타카오
244,내 사랑,https://www.kobis.or.kr/common/mast/movie/2017/06/db76cba1364747c1b1e0f81426bc5843.jpg,내 사랑.jpg,20174801,"장편 | 예술영화 | 드라마, 멜로/로맨스 | 115분 50초 | 12세이상관람가 | 아일랜드, 캐나다",2D,[주연] 샐리 호킨스 | 에단 호크
245,미나문방구,https://www.kobis.or.kr/common/mast/movie/2013/05/cd60befc702e454497770704b2665c3e.jpg,미나문방구.jpg,20128691,"장편 | 일반영화 | 드라마, 코미디 | 106분 16초 | 전체관람가 | 한국","필름,2D",[주연] 최강희 | 봉태규
246,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,https://www.kobis.or.kr/common/mast/movie/2017/06/83ad5c7b30e141849b04f081491d7a24.jpg,극장판 짱구는 못말려 - 습격!! 외계인 덩덩이.jpg,20178321,장편 | 일반영화 | 애니메이션 | 103분 6초 | 전체관람가 | 일본,2D,[주연] 박영남(짱구 목소리) | 양정화(덩덩이 목소리)
247,내일의 기억,https://www.kobis.or.kr/common/mast/movie/2021/04/6079e9cabb744e16b278158717a09733.jpg,내일의 기억.jpg,20194501,"장편 | 일반영화 | 미스터리, 스릴러 | 99분 20초 | 15세이상관람가 | 한국",2D,[주연] 김강우(선우) | 서예지(수진)
248,남영동1985,https://www.kobis.or.kr/common/mast/movie/2012/12/2f361e3da5ba42c59a388976a2718af0.1,남영동1985.jpg,20127546,"장편 | 예술,독립 영화 | 드라마 | 106분 0초 | 15세이상관람가 | 한국","필름,2D",[주연] 박원상(김종태) | 이경영(이두한) | 오지혜(장관 2)
249,에베레스트,https://www.kobis.or.kr/common/mast/movie/2015/09/9ec0cf80c78c4046b41f65f3f1a22724.jpg,에베레스트.jpg,20151421,"장편 | 일반영화 | 어드벤처, 드라마, 스릴러 | 121분 14초 | 12세이상관람가 | 미국, 영국","필름,2D,3D,IMAX",[주연] 제이슨 클락 | 조슈 브롤린 | 키이라 나이틀리 | 샘 워싱턴 | 제이크 질렌할
250,위자: 저주의 시작,https://www.kobis.or.kr/common/mast/movie/2016/10/46a9f407e0324f8f9c471d8c169213f2.jpg,위자- 저주의 시작.jpg,20161843,장편 | 일반영화 | 공포(호러) | 98분 56초 | 12세이상관람가 | 미국,2D,[주연] 엘리자베스 리저 | 애너리즈 바쏘 | 헨리 토마스
251,무서운 이야기,https://www.kobis.or.kr/common/mast/movie/2012/07/8fc40f29bf3c47c4a109d536399e6352.jpg,무서운 이야기.jpg,20124349,옴니버스 | 일반영화 | 공포(호러) | 108분 0초 | 청소년관람불가 | 한국,"필름,2D,4D","[주연] 김현수 | 노강민 | 진태현 | 최윤영 | 남보라(seg. 콩쥐, 팥쥐 - 박지) | 정은채 | 배수빈 | 나영희 | 김지영(앰뷸런스 - 엄마 ) | 김예원 | 조한철 | 유연석 | 김지원(여자)"
252,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,https://www.kobis.or.kr/common/mast/movie/2016/07/260b59d1c1fa4c0ab4db3dd17b16c0c5.jpg,극장판 요괴워치- 염라대왕과 5개의 이야기다냥!.jpg,20164521,장편 | 일반영화 | 애니메이션 | 93분 41초 | 전체관람가 | 일본,2D,[주연] 토마츠 하루카 | 유키 아오이 | 세키 토모카즈 | 코자쿠라 에츠코
253,킬러스,https://www.kobis.or.kr/upload/up_img/cleansing/66/mov_20100766_3.jpg,킬러스.jpg,20100766,"장편 | 일반영화 | 액션, 코미디, 멜로/로맨스 | 100분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 애쉬튼 커처 | 캐서린 헤이글
254,선 오브 갓,https://www.kobis.or.kr/common/mast/movie/2014/03/65ebd401000348458c877f3ea97f5db2.jpg,선 오브 갓.jpg,20147968,장편 | 일반영화 | 드라마 | 137분 52초 | 12세이상관람가 | 미국,"필름,2D",[주연] 디오고 모르가도 | 세바스찬 냅 | 다윈 쇼
255,링컨 차를 타는 변호사,https://www.kobis.or.kr/upload/up_img/2011/05/mov_I1080J_20110520103748_1.jpg,링컨 차를 타는 변호사.jpg,20110581,"장편 | 일반영화 | 범죄, 스릴러 | 118분 0초 | 15세이상관람가 | 미국","필름,2D",[주연] 라이언 필립 | 매튜 매커너히 | 조쉬 루카스 | 마리사 토메이
256,잭 라이언 : 코드네임 쉐도우,https://www.kobis.or.kr/common/mast/movie/2013/12/9c870ed2c5cf417783354bf50bd15fa8.jpg,잭 라이언 - 코드네임 쉐도우.jpg,20136337,"장편 | 일반영화 | 액션, 드라마, 스릴러 | 105분 23초 | 12세이상관람가 | 미국, 러시아","필름,2D,IMAX",[주연] 크리스 파인 | 키이라 나이틀리 | 케빈 코스트너 | 케네스 브래너
257,미드나잇 선,https://www.kobis.or.kr/common/mast/movie/2018/05/7828143d5ed8403c8ca9e00c242d42f2.jpg,미드나잇 선.jpg,20184845,장편 | 예술영화 | 멜로/로맨스 | 91분 31초 | 12세이상관람가 | 미국,2D,[주연] 벨라 손(케이티) | 패트릭 슈왈제네거(찰리)
258,그린랜드,https://www.kobis.or.kr/common/mast/movie/2020/09/85a830d6bc674bebbf1c2327f1ad6902.jpg,그린랜드.jpg,20204008,"장편 | 일반영화 | 액션, 스릴러 | 119분 52초 | 12세이상관람가 | 미국","2D,4D",[주연] 제라드 버틀러 | 모레나 바카린
259,스폰지밥 3D,https://www.kobis.or.kr/common/mast/movie/2015/02/c458ec2ea32449848eb90ab058ee499c.jpg,스폰지밥 3D.jpg,20149401,"장편 | 일반영화 | 애니메이션, 어드벤처, 코미디 | 92분 26초 | 전체관람가 | 미국","필름,2D,3D",[주연] 안토니오 반데라스 | 클랜시 브라운 | 톰 케니 | 전태열(스폰지밥 (한국어 목소리)) | 이인성(뚱이 (한국어 목소리)) | 최한(집게사장 (한국어 목소리))
260,사랑하기 때문에,https://www.kobis.or.kr/common/mast/movie/2016/12/13f984c17bf249fcb3381f89ead1ad73.jpg,사랑하기 때문에.jpg,20150966,"장편 | 일반영화 | 코미디, 멜로/로맨스 | 110분 0초 | 12세이상관람가 | 한국",2D,[주연] 차태현(이형) | 김유정(스컬리) | 서현진(현경)
261,희생부활자,https://www.kobis.or.kr/common/mast/movie/2017/10/331e8b9248c149f6a98cc42de3e03296.jpg,희생부활자.jpg,20154907,"장편 | 일반영화 | 미스터리, 스릴러 | 91분 23초 | 15세이상관람가 | 한국",2D,[주연] 김래원 | 김해숙 | 성동일 | 전혜진 | 장영남
262,헬보이,https://www.kobis.or.kr/common/mast/movie/2019/04/ef5f6e0d9e3b43f9a00e1762a9ea9c2c.jpg,헬보이.jpg,20185406,"장편 | 일반영화 | 액션, 어드벤처, 판타지 | 120분 40초 | 청소년관람불가 | 미국","2D,4D",[주연] 데이빗 하버 | 밀라 요보비치 | 이안 맥쉐인 | 대니얼 대 킴
263,아담스 패밀리,https://www.kobis.or.kr/common/mast/movie/2019/10/dc6598b836f145e99fcc2895624519f8.jpg,아담스 패밀리.jpg,20197279,"장편 | 일반영화 | 애니메이션, 코미디, 가족 | 86분 58초 | 전체관람가 | 미국, 영국, 캐나다",2D,[주연] 샤를리즈 테론(모티시아) | 클로이 모레츠(웬즈데이) | 오스카 아이삭(고메즈) | 핀 울프하드(퍽슬리) | 폼 클레멘티에프
